press;unit_number;plating_tank;proof_cut;viscosity;caliper;ink_temperature;humifity;roughness;blade_pressure;varnish_pct;press_speed;ink_pct;solvent_pct;esa_voltage;esa_amperage;wax;hardener;roller_durometer;current_density;anode_space_ratio;chrome_content;grain_screened_no;grain_screened_yes;ink_color_key;proof_on_ctd_ink_no;proof_on_ctd_ink_yes;blade_mfg_benton;blade_mfg_uddeholm;cylinder_division_gallatin;paper_type_coated;paper_type_super;paper_type_uncoated;ink_type_coated;ink_type_cover;ink_type_uncoated;direct_steam_no;direct_steam_yes;solvent_type_line;solvent_type_naptha;solvent_type_xylol;type_on_cylinder_no;type_on_cylinder_yes;press_type_albert70;press_type_motter70;press_type_motter94;press_type_woodhoe70;cylinder_size_catalog;cylinder_size_spiegel;cylinder_size_tabloid;paper_mill_location_canadian;paper_mill_location_mideuropean;paper_mill_location_northus;paper_mill_location_scandanavian;paper_mill_location_southus;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
824.0;9.0;1910.0;50.0;43.0;0.2;16.0;82.0;0.875;30.0;0.0;2270.0;55.6;44.4;12.0;0.0;2.0;1.0;30.0;40.0;103.22;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND solvent_pct > 41.20;2;0.981651376146789;0.0444;0.85;0.057432432432432436
821.0;2.0;1911.0;45.0;58.0;0.2;15.0;75.0;0.625;20.0;10.5;2100.0;52.6;36.8;0.0;0.0;2.5;0.7;33.0;40.0;103.125;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND grain_screened_no > 0.00;2;0.9578713968957872;0.0638;0.9655172413793104;0.0945945945945946
824.0;9.0;1911.0;30.0;56.0;0.2;14.7;87.0;0.875;20.0;0.0;2150.0;58.8;41.2;12.0;0.0;1.5;0.6;30.0;40.0;96.8;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND esa_voltage > 0.00;2;0.9566955363091273;0.1133;0.9591836734693877;0.15878378378378377
802.0;7.0;1910.0;60.0;60.0;0.233;15.0;80.0;0.75;56.0;14.3;1380.0;47.6;38.1;0.0;0.0;3.0;1.0;38.0;40.0;106.4;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND viscosity > 56.00 AND wax > 2.60;3;0.9790794979079498;0.0259;0.9166666666666666;0.037162162162162164
813.0;1.0;1911.0;60.0;48.0;0.367;14.0;76.0;1.0;30.0;5.6;1600.0;55.6;38.8;0.0;0.0;2.5;0.7;40.0;40.0;96.97;90.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 3.40 AND press_type_motter70 > 0.00 AND viscosity <= 50.00;3;0.99812734082397;0.0222;1.0;0.033783783783783786
816.0;2.0;1910.0;45.0;56.0;0.3;16.02;84.0;0.25;30.0;5.3;2244.0;52.6;42.1;5.0;0.0;3.0;0.8;30.0;40.0;110.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_speed > 2027.50 AND solvent_pct > 41.20;2;0.9802955665024631;0.0428;0.85;0.057432432432432436
824.0;9.0;1911.0;35.0;56.0;0.233;16.0;82.0;0.5625;28.0;5.6;2100.0;56.2;38.2;0.0;0.0;1.7;0.4;30.0;40.0;103.125;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;proof_on_ctd_ink_no > 0.00 AND paper_mill_location_canadian > 0.00;2;0.9606299212598425;0.0321;0.9285714285714286;0.04391891891891892
816.0;2.0;1910.0;35.0;55.0;0.5;15.0;70.0;0.5;32.0;0.0;1950.0;58.8;41.2;0.0;0.0;2.5;1.3;30.0;35.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 0.00 AND ink_type_coated <= 0.00 AND press_type_woodhoe70 > 0.00 AND paper_mill_location_canadian <= 0.00 AND hardener > 1.00;5;0.9692307692307692;0.01;1.0;0.036231884057971016
815.0;2.0;1910.0;40.0;43.0;0.267;17.2;78.0;0.9375;30.0;1.0;2180.0;58.3;40.7;2.0;0.0;2.4;0.8;33.0;40.0;96.77;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1;press_speed > 2027.50 AND esa_voltage > 0.00;2;0.9525979945305378;0.1057;0.9591836734693877;0.15878378378378377
815.0;9.0;1911.0;37.5;44.0;0.2;16.5;91.0;0.75;30.0;21.7;2050.0;43.5;34.8;0.0;0.0;2.7;0.8;35.0;40.0;107.4;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;press_speed > 2027.50 AND varnish_pct > 3.40;2;0.9514563106796117;0.084;0.9722222222222222;0.11824324324324324
824.0;9.0;1910.0;47.0;67.0;0.333;16.0;82.0;0.5625;30.0;1.5;1900.0;50.5;34.3;0.0;0.0;2.5;1.1;33.0;40.0;103.125;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;proof_on_ctd_ink_no > 0.00 AND paper_mill_location_canadian > 0.00;2;0.9627228525121556;0.0302;0.9285714285714286;0.04391891891891892
816.0;2.0;1910.0;32.5;47.0;0.2;20.0;79.0;0.3125;29.0;0.0;2189.0;58.1;41.9;5.0;0.0;2.5;1.25;30.0;40.0;100.0;100.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;proof_on_ctd_ink_no > 0.00 AND solvent_pct > 41.20;2;1.0;0.0084;1.0;0.016891891891891893
821.0;2.0;1911.0;40.0;49.0;0.3;17.0;75.0;0.625;30.0;0.0;1600.0;58.8;41.2;0.0;0.0;2.5;0.65;33.0;40.0;109.6;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 0.00 AND press_speed <= 1600.00 AND cylinder_size_catalog <= 0.00 AND hardener <= 0.80;4;1.0;0.0065;1.0;0.028985507246376812
816.0;7.0;1910.0;37.5;43.0;0.2;15.8;80.0;0.5;32.0;0.0;2400.0;62.5;37.5;5.0;0.0;2.5;0.9;35.0;40.0;96.77;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;esa_voltage > 2.00 AND press_speed > 2027.50;2;0.9512195121951219;0.0841;0.9722222222222222;0.11824324324324324
802.0;2.0;1911.0;35.0;38.0;0.433;16.0;70.0;0.75;50.0;0.0;1400.0;62.5;37.5;0.0;0.0;2.8;1.5;28.0;40.0;103.125;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_albert70 > 0.00 AND roller_durometer <= 30.00 AND cylinder_size_catalog > 0.00;3;1.0;0.01;1.0;0.016891891891891893
821.0;2.0;1911.0;47.5;49.0;0.433;14.5;88.0;0.625;25.0;34.5;2000.0;43.5;22.0;0.0;0.0;2.5;0.7;40.0;40.0;96.97;90.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;solvent_pct <= 36.88 AND type_on_cylinder_yes <= 0.00 AND unit_number <= 2.00 AND viscosity <= 50.00 AND cylinder_size_catalog <= 0.00 AND esa_voltage <= 0.00;6;0.9496268656716418;0.0071;1.0;0.028985507246376812
827.0;9.0;1911.0;40.0;42.0;0.2;14.5;74.0;1.0;25.0;8.0;2100.0;57.5;34.5;0.0;0.0;2.3;0.7;35.0;40.0;107.4;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;1;press_speed > 2027.50 AND paper_mill_location_scandanavian > 0.00;2;1.0;0.0149;1.0;0.02702702702702703
813.0;1.0;1911.0;30.0;45.0;0.2;15.5;65.0;0.75;30.0;5.9;1600.0;58.8;35.3;0.0;0.0;2.5;1.8;33.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND press_type_motter70 > 0.00;2;1.0;0.0071;1.0;0.013513513513513514
816.0;2.0;1910.0;40.0;60.0;0.2;15.0;85.0;1.0;25.0;6.9;2100.0;54.0;39.1;0.0;0.0;2.5;1.2;35.0;40.0;103.13;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1;press_speed > 2027.50 AND varnish_pct > 3.40;2;0.960960960960961;0.0785;0.9722222222222222;0.11824324324324324
824.0;9.0;1911.0;40.0;40.0;0.35;18.5;85.0;0.5625;30.0;0.0;1900.0;62.5;37.5;4.0;0.0;1.8;1.4;40.0;40.0;106.45;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;varnish_pct <= 0.00 AND paper_mill_location_southus > 0.00 AND solvent_pct > 36.88;3;1.0;0.0071;1.0;0.028985507246376812
815.0;2.0;1910.0;45.0;60.0;0.267;15.0;78.0;0.625;34.0;15.0;1750.0;50.0;35.0;0.0;0.0;2.5;1.0;33.0;40.0;103.13;100.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND paper_mill_location_canadian > 0.00;2;0.9959183673469387;0.0277;1.0;0.04391891891891892
821.0;7.0;1910.0;40.0;39.0;0.2;15.0;83.0;0.625;30.0;0.0;2000.0;58.1;41.9;1.0;0.0;2.5;0.6;35.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1;solvent_pct > 41.20 AND esa_voltage > 0.00 AND press_speed > 1800.00;3;0.9858520900321543;0.0272;1.0;0.04391891891891892
816.0;2.0;1910.0;45.0;39.0;0.3;15.1;71.0;0.625;30.0;3.4;1700.0;56.75;38.5;0.0;0.0;2.5;1.5;34.0;40.0;106.1;100.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 3.40 AND paper_type_super > 0.00;2;1.0;0.0443;1.0;0.15217391304347827
802.0;2.0;1910.0;27.5;41.0;0.267;17.58;80.0;0.75;50.0;3.4;1490.0;56.8;39.8;0.0;0.0;3.0;1.0;35.0;40.0;103.125;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;press_type_albert70 > 0.00 AND grain_screened_no > 0.00 AND cylinder_size_catalog > 0.00;3;1.0;0.0178;1.0;0.030405405405405407
827.0;2.0;1910.0;42.0;44.0;0.3;15.0;80.0;1.25;20.0;16.7;1300.0;49.0;34.3;0.0;0.0;2.5;0.2;40.0;40.0;110.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0;press_speed <= 1600.00 AND type_on_cylinder_yes <= 0.00 AND cylinder_size_tabloid > 0.00 AND viscosity <= 44.00 AND roughness > 0.62;5;0.9621451104100947;0.0136;1.0;0.043478260869565216
802.0;2.0;1911.0;57.5;54.0;0.267;15.5;80.0;0.625;55.0;0.0;1600.0;62.5;37.5;0.0;0.0;3.0;0.5;45.0;40.0;103.3;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;0;varnish_pct <= 3.40 AND ink_type_coated <= 0.00 AND solvent_pct <= 38.50 AND roller_durometer > 40.00;4;1.0;0.0028;1.0;0.014492753623188406
816.0;9.0;1910.0;45.0;54.0;0.167;18.0;90.0;0.5;26.0;8.3;1875.0;52.1;39.6;0.0;0.0;3.0;1.0;33.0;35.0;106.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND ink_pct <= 52.60;2;0.9527027027027027;0.0411;0.9444444444444444;0.057432432432432436
827.0;2.0;1911.0;40.0;41.0;0.2;15.8;72.0;1.0;30.0;0.0;2000.0;62.5;37.5;0.0;0.0;2.5;1.0;30.0;40.0;107.4;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1;paper_mill_location_canadian > 0.00 AND roller_durometer <= 30.00 AND press > 824.00;3;1.0;0.0422;1.0;0.06418918918918919
824.0;9.0;1910.0;45.0;54.0;0.2;15.0;80.0;0.8125;20.0;0.0;2000.0;58.8;41.2;0.0;0.0;1.5;0.6;33.0;35.0;111.1;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND hardener <= 0.80 AND solvent_pct > 38.50;3;0.9803921568627451;0.043;1.0;0.07432432432432433
821.0;7.0;1910.0;30.0;54.0;0.233;15.8;68.0;0.75;25.0;6.4;2000.0;53.2;40.4;4.0;0.0;2.3;0.8;35.0;35.0;106.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;press_speed > 1800.00 AND esa_voltage > 2.00 AND anode_space_ratio > 106.45;3;1.0;0.0222;1.0;0.033783783783783786
821.0;7.0;1911.0;40.0;39.0;0.2;15.0;72.0;0.375;30.0;0.0;2000.0;58.1;41.9;1.0;0.0;2.5;0.3;35.0;40.0;109.9;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1;solvent_pct > 41.20 AND esa_voltage > 0.00 AND anode_space_ratio > 106.45;3;1.0;0.016;1.0;0.02702702702702703
816.0;2.0;1910.0;50.0;40.0;0.267;16.8;76.0;0.4375;28.0;8.6;1467.0;53.8;37.6;5.0;0.0;2.5;0.8;40.0;40.0;103.87;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;esa_voltage > 2.00 AND varnish_pct > 3.40 AND anode_space_ratio > 100.00;3;0.9612434396447316;0.0556;0.92;0.0777027027027027
802.0;2.0;1910.0;50.0;55.0;0.233;13.86;70.0;0.625;47.0;10.2;1635.0;51.0;38.8;0.0;0.0;3.0;1.0;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND solvent_pct > 38.50;2;0.9580645161290322;0.0411;0.7894736842105263;0.05067567567567568
827.0;9.0;1911.0;52.5;43.0;0.233;16.6;58.0;0.75;20.0;7.9;1480.0;56.2;36.0;0.0;0.0;1.7;0.7;33.0;40.0;103.12;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 3.40 AND grain_screened_no > 0.00 AND press > 824.00;3;0.9908713692946058;0.0406;1.0;0.06418918918918919
815.0;2.0;1910.0;65.0;49.0;0.333;13.5;82.0;0.625;30.0;0.0;1350.0;68.2;31.8;1.0;0.0;2.5;1.0;38.0;37.0;103.2;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 0.00 AND proof_cut > 50.00 AND solvent_pct <= 36.88 AND anode_space_ratio <= 106.45;4;1.0;0.0068;1.0;0.028985507246376812
813.0;1.0;1911.0;40.0;54.0;0.3;15.0;70.0;0.75;30.0;10.0;1800.0;50.0;40.0;0.0;0.0;2.5;0.8;60.0;30.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;varnish_pct > 9.72 AND press_type_motter70 > 0.00;2;1.0;0.0288;1.0;0.04391891891891892
813.0;5.0;1911.0;30.0;45.0;0.2;14.0;65.0;0.75;30.0;0.0;1600.0;62.5;37.5;0.0;0.0;2.5;0.8;33.0;40.0;100.0;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND press_type_motter70 > 0.00;2;1.0;0.0085;1.0;0.013513513513513514
821.0;7.0;1911.0;25.0;38.0;0.233;14.0;70.0;0.625;25.0;0.0;1600.0;58.8;41.2;5.0;0.0;1.7;0.9;30.0;40.0;103.12;100.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1;1;paper_mill_location_canadian > 0.00 AND esa_voltage > 2.00 AND caliper <= 0.27;3;1.0;0.0434;1.0;0.060810810810810814
815.0;2.0;1910.0;50.0;42.0;0.3;17.0;88.0;0.75;30.0;0.0;1600.0;62.5;27.5;5.0;0.0;2.6;1.0;38.0;40.0;106.25;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0;varnish_pct <= 0.00 AND ink_type_coated <= 0.00 AND cylinder_size_tabloid > 0.00 AND humifity > 82.00;4;1.0;0.0092;1.0;0.036231884057971016
816.0;9.0;1910.0;52.0;40.0;0.3;16.0;75.0;0.3125;30.0;5.6;1467.0;55.6;38.8;0.0;0.0;2.5;1.3;40.0;40.0;108.06;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;anode_space_ratio > 106.45 AND varnish_pct > 3.40 AND cylinder_size_tabloid <= 0.00 AND plating_tank <= 1910.00;4;0.9717041800643087;0.0199;1.0;0.033783783783783786
802.0;2.0;1910.0;45.0;41.0;0.267;13.3;70.0;0.75;50.0;0.0;1700.0;60.2;39.8;0.0;0.0;3.0;0.8;38.0;40.0;117.85;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;press_type_albert70 > 0.00 AND solvent_pct > 38.50 AND hardener <= 0.80;3;0.9815526518063028;0.0128;1.0;0.02364864864864865
813.0;1.0;1910.0;50.0;53.0;0.3;16.0;65.0;0.75;30.0;15.8;1300.0;49.5;34.7;0.0;0.0;2.5;1.0;28.0;35.0;93.5;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;1;varnish_pct > 9.72 AND roller_durometer <= 30.00;2;0.990857946554149;0.0409;1.0;0.057432432432432436
827.0;9.0;1910.0;40.0;47.0;0.35;14.43;76.0;0.75;16.0;7.2;2000.0;51.5;41.2;1.0;0.0;2.7;1.4;40.0;40.0;100.0;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;varnish_pct <= 9.72 AND ink_type_coated <= 0.00 AND press > 824.00 AND ink_pct <= 52.60;4;0.9787234042553191;0.0046;0.6666666666666666;0.014492753623188406
821.0;7.0;1910.0;45.0;44.0;0.2;16.22;74.0;0.75;30.0;3.4;2200.0;56.75;38.5;0.0;0.0;2.8;0.8;34.0;40.0;106.6;95.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;varnish_pct <= 3.40 AND paper_type_super > 0.00;2;1.0;0.0466;1.0;0.15217391304347827
821.0;7.0;1910.0;50.0;56.0;0.267;15.2;76.0;0.625;25.0;3.4;1760.0;56.8;39.8;2.0;0.0;2.5;0.8;34.0;40.0;103.125;100.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1;paper_mill_location_canadian > 0.00 AND esa_voltage > 0.00 AND varnish_pct > 0.00;3;0.9919168591224018;0.0327;1.0;0.05067567567567568
