V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
4.562;3.7287;2.0;0.0;0.0;0.0;0.0;25.0;1.0;2.0;0.0;-1.21;3.184;0.918;9.184;0.0;1.134;1.142;0.0;0.0;0.0;1.19;0.0;0.0;0.0;0.0;2.0;-0.271;0.0;9.435;1.521;0.0;0.0;0.0;1.0;3.976;4.037;0.0;8.593;0.0;2.0;1;1;V38 <= 0.00 AND V27 <= 2.10 AND V12 <= -0.18;3;0.968403074295474;0.052;0.9782608695652174;0.16304347826086957
4.6160000000000005;2.8239;0.0;0.0;1.0;0.0;2.0;39.1;2.0;0.0;2.0;0.0;3.168;1.461;9.69;0.0;0.974;1.13;0.0;0.0;0.0;1.27;1.0;0.0;0.0;0.0;2.2030000000000003;0.013;0.0;0.0;2.063;0.0;1.0;3.0;1.0;3.63;1.933;1.0;8.047;0.0;0.0;0;0;V38 > 0.00 AND V22 > 1.24;2;0.9582608695652174;0.2088;0.9447513812154696;0.3
4.923;2.7189;1.0;0.0;2.0;0.0;2.0;46.7;0.0;1.0;2.0;0.0139999999999999;3.395;0.664;10.037;2.0;1.018;1.097;0.0;0.0;0.0;1.327;3.0;0.0;0.0;0.0;2.376;-0.008;0.0;10.934;1.057;0.0;1.0;2.0;1.0;4.009;2.4330000000000003;1.0;8.695;0.0;0.0;0;0;V38 > 0.00 AND V36 > 3.99;2;0.9878223495702005;0.1003;0.9777777777777777;0.1543859649122807
4.214;3.7074;0.0;0.0;0.0;0.0;0.0;33.3;1.0;2.0;0.0;-0.3289999999999999;2.713;1.459;8.755;1.0;1.025;1.139;0.0;0.0;0.0;1.186;0.0;0.0;0.0;0.0;1.902;-0.263;0.0;9.75;2.052;0.0;0.0;0.0;0.0;3.38;3.194;0.0;7.542999999999999;0.0;0.0;1;1;V36 <= 3.48 AND V1 <= 4.44 AND V16 > 0.00 AND V38 <= 0.00;4;0.9846938775510204;0.0772;0.9848484848484849;0.23550724637681159
4.675;2.6951;0.0;0.0;0.0;0.0;1.0;44.0;1.0;2.0;0.0;0.083;3.474;1.911;10.014;7.0;0.998;1.116;0.0;0.0;0.0;1.264;1.0;0.0;0.0;0.0;2.189;-0.002;0.0;10.994000000000002;3.45;0.0;0.0;0.0;0.0;3.6;2.462;0.0;8.445;0.0;0.0;1;1;V38 <= 1.00 AND V36 <= 3.72 AND V30 > 0.00 AND V15 <= 10.04;4;0.9736597458940192;0.1309;0.9722222222222222;0.3804347826086957
4.562;3.1297;0.0;0.0;2.0;0.0;2.0;37.5;0.0;0.0;4.0;0.0;2.997;0.875;9.54;0.0;0.991;1.14;0.0;0.0;0.0;1.242;1.0;0.0;0.0;0.0;2.17;0.045;0.0;0.0;1.14;0.0;2.0;4.0;4.0;3.633;2.417;2.0;7.968999999999999;0.0;0.0;0;0;V38 > 1.00 AND V33 > 0.00;2;0.9906396255850234;0.0882;1.0;0.14035087719298245
5.431;2.8292;0.0;0.0;0.0;2.0;0.0;30.0;4.0;1.0;1.0;0.0;3.2030000000000003;0.8320000000000001;10.681;2.0;0.979;1.148;0.0;0.0;0.0;1.202;1.0;0.0;0.0;0.0;2.394;-0.0069999999999999;0.0;0.0;1.055;2.0;0.0;6.0;2.0;3.509;2.121;1.0;7.93;0.0;0.0;0;0;V38 > 0.00 AND V6 > 0.00;2;0.9918478260869565;0.0268;1.0;0.042105263157894736
5.509;3.254;2.0;0.0;2.0;0.0;5.0;35.7;0.0;6.0;2.0;0.0;4.086;1.096;11.165;12.0;1.063;1.116;0.0;0.0;0.0;1.251;3.0;0.0;0.0;0.0;2.511;0.0;0.0;44.995;1.996;0.0;3.0;2.0;4.0;4.77;3.377;1.0;10.203;0.0;0.0;0;0;V38 > 0.00 AND V36 > 3.99;2;0.9936102236421726;0.1071;0.9777777777777777;0.1543859649122807
5.38;2.1089;0.0;0.0;0.0;0.0;0.0;40.0;3.0;3.0;0.0;0.787;3.73;1.0;10.919;8.0;0.998;1.125;0.0;0.0;0.0;1.237;6.0;0.0;0.0;0.0;2.596;0.0;0.0;23.572;1.4340000000000002;5.0;0.0;0.0;0.0;3.795;2.353;0.0;8.687999999999999;0.0;0.0;0;0;V36 > 3.72 AND V23 > 1.00 AND V32 > 0.00;3;0.9966216216216216;0.0173;0.9333333333333333;0.02456140350877193
5.35;2.0188;4.0;0.0;0.0;0.0;12.0;53.3;0.0;7.0;0.0;-5.135;4.7;0.899;11.524;18.0;1.062;1.092;0.0;0.0;0.0;1.297;6.0;0.0;1.0;0.0;2.522;0.0;0.0;49.639;5.027;0.0;4.0;0.0;2.0;4.18;2.932;0.0;10.094;2.0;4.0;0;0;V36 > 3.99 AND V25 > 0.00;2;0.9942291838417148;0.1001;1.0;0.1456140350877193
4.17;2.2197;0.0;0.0;0.0;0.0;0.0;27.3;1.0;2.0;0.0;0.0;2.507;1.393;8.722999999999999;1.0;1.028;1.151;0.0;0.0;0.0;1.018;1.0;0.0;0.0;0.0;2.214;-0.228;0.0;0.0;1.5419999999999998;0.0;0.0;0.0;1.0;3.325;2.767;0.0;7.303;0.0;0.0;1;1;V38 <= 0.00 AND V36 <= 3.48 AND V17 > 1.00 AND V15 <= 9.49;4;0.9827586206896551;0.053;0.9767441860465116;0.15217391304347827
4.842;2.4571;0.0;0.0;0.0;0.0;2.0;54.5;0.0;0.0;0.0;0.0;3.414;0.0;9.955;0.0;0.974;1.094;0.0;0.0;0.0;1.336;2.0;0.0;0.0;0.0;2.278;-0.002;0.0;0.0;2.113;0.0;0.0;0.0;0.0;3.711;1.944;0.0;8.427999999999999;0.0;0.0;1;0;V1 > 4.84 AND V22 > 1.30;2;0.9684154175588865;0.149;1.0;0.19649122807017544
4.9830000000000005;4.2631;0.0;0.0;0.0;0.0;0.0;23.1;2.0;6.0;0.0;0.0;3.342;1.7919999999999998;10.074;8.0;1.044;1.16;0.0;0.0;0.0;1.011;0.0;0.0;0.0;0.0;2.247;-0.008;0.0;0.0;2.6660000000000004;0.0;0.0;0.0;6.0;3.397;3.694;0.0;7.88;0.0;0.0;1;1;V37 > 2.87 AND V36 <= 3.48 AND V17 > 1.03;3;1.0;0.0318;1.0;0.08695652173913043
5.375;3.6618;1.0;0.0;1.0;0.0;3.0;33.3;1.0;3.0;2.0;0.0;3.564;1.124;10.524;6.0;1.033;1.129;0.0;0.0;0.0;1.235;1.0;0.0;0.0;0.0;2.3680000000000003;0.004;0.0;21.363000000000003;1.671;0.0;2.0;2.0;3.0;4.74;3.16;1.0;9.542;0.0;0.0;0;0;V38 > 0.00 AND V36 > 3.99;2;0.9911323328785812;0.1055;0.9777777777777777;0.1543859649122807
5.408;2.3533;0.0;0.0;6.0;0.0;6.0;43.5;4.0;2.0;6.0;-0.2019999999999999;4.087;1.289;11.084;8.0;0.993;1.121;0.0;0.0;0.0;1.276;6.0;0.0;0.0;0.0;2.553;0.0;0.0;26.148000000000003;1.71;0.0;2.0;8.0;2.0;3.991;2.292;2.0;9.158;0.0;0.0;0;0;V38 > 1.00 AND V36 > 3.99;2;0.9951219512195122;0.0557;0.9565217391304348;0.07719298245614035
5.814;2.4937;0.0;0.0;0.0;2.0;0.0;37.0;3.0;1.0;0.0;0.513;3.256;0.845;10.925999999999998;4.0;0.978;1.131;0.0;0.0;0.0;1.254;3.0;0.0;0.0;0.0;2.62;0.003;0.0;11.573;0.8109999999999999;1.0;0.0;0.0;0.0;3.756;2.091;0.0;8.196;0.0;0.0;1;1;V38 <= 0.00 AND V39 <= 8.49 AND V30 > 0.00 AND V18 > 1.13;4;0.9505434782608696;0.1001;0.9397590361445783;0.2826086956521739
5.365;3.1068;0.0;0.0;0.0;1.0;1.0;39.1;2.0;2.0;0.0;0.0;3.287;1.455;10.315;5.0;0.998;1.127;0.0;0.0;0.0;1.217;1.0;0.0;0.0;0.0;2.315;-0.008;0.0;0.0;1.897;0.0;0.0;0.0;1.0;3.657;2.402;0.0;8.196;0.0;0.0;0;0;V1 > 5.11 AND V6 > 0.00 AND V8 > 37.50;3;1.0;0.0448;1.0;0.07368421052631578
5.0680000000000005;3.8515;0.0;0.0;3.0;0.0;3.0;36.8;1.0;4.0;4.0;0.0;3.576;1.23;10.309;8.0;1.067;1.14;0.0;2.0;0.0;1.216;1.0;0.0;0.0;0.0;2.351;-0.002;0.0;41.43600000000001;1.581;0.0;2.0;4.0;0.0;3.962;3.462;2.0;8.914;0.0;0.0;0;0;V38 > 1.00 AND V20 > 0.00;2;0.9827586206896551;0.0285;1.0;0.042105263157894736
5.164;3.5612;0.0;0.0;0.0;1.0;0.0;26.3;4.0;2.0;0.0;0.0;2.756;1.379;9.874;6.0;0.998;1.153;0.0;0.0;0.0;1.091;0.0;0.0;0.0;0.0;2.136;0.131;0.0;0.0;1.496;0.0;0.0;0.0;2.0;3.278;2.893;0.0;7.268;0.0;0.0;0;0;V1 > 5.11 AND V6 > 0.00 AND V12 <= 0.00;3;0.9815436241610739;0.1009;0.9764705882352941;0.1456140350877193
5.3420000000000005;5.7766;4.0;0.0;0.0;1.0;0.0;32.3;4.0;8.0;0.0;-1.429;5.191;4.189;11.504;24.0;0.979;1.135;0.0;0.0;0.0;1.218;0.0;0.0;0.0;0.0;2.338;0.0;0.0;53.149;7.261;0.0;0.0;0.0;0.0;3.663;1.938;0.0;9.972;0.0;0.0;0;0;V1 > 5.11 AND V3 > 1.00;2;0.9860383944153578;0.0805;0.9850746268656716;0.11578947368421053
4.807;2.7734;2.0;0.0;0.0;0.0;0.0;26.3;0.0;0.0;4.0;1.008;3.352;0.8809999999999999;9.833;0.0;0.994;1.131;0.0;0.0;0.0;1.334;1.0;0.0;0.0;0.0;2.246;-0.023;0.0;0.0;1.06;0.0;0.0;0.0;0.0;4.093999999999999;2.019;2.0;8.76;0.0;0.0;0;0;V38 > 1.00 AND V22 > 1.30;2;1.0;0.037;1.0;0.0456140350877193
4.499;3.0778;0.0;0.0;0.0;0.0;1.0;43.8;0.0;1.0;0.0;0.0;2.99;1.125;9.311;2.0;0.991;1.117;0.0;0.0;0.0;1.253;1.0;0.0;0.0;0.0;2.136;0.045;0.0;0.0;1.481;0.0;1.0;0.0;0.0;3.573;2.146;0.0;7.877999999999999;0.0;0.0;1;1;V38 <= 0.00 AND V39 <= 7.97 AND V16 > 0.00 AND V8 > 37.50;4;1.0;0.0066;1.0;0.028985507246376812
4.236000000000001;3.3944;0.0;0.0;0.0;0.0;0.0;29.4;2.0;4.0;0.0;-0.271;3.449;2.753;9.528;2.0;1.004;1.147;0.0;0.0;0.0;1.137;0.0;0.0;0.0;0.0;1.985;-0.002;0.0;10.348;5.587999999999999;0.0;0.0;0.0;0.0;3.3510000000000004;2.405;0.0;8.003;0.0;0.0;1;1;V38 <= 0.00 AND V36 <= 3.48 AND V30 > 0.00;3;0.9700854700854701;0.0768;0.9701492537313433;0.23550724637681159
5.379;2.2903;0.0;0.0;0.0;0.0;6.0;60.7;0.0;1.0;0.0;0.134;3.865;0.4629999999999999;10.86;4.0;0.991;1.082;0.0;0.0;0.0;1.355;12.0;0.0;0.0;0.0;2.551;0.0;0.0;12.494000000000002;1.154;0.0;0.0;0.0;0.0;4.038;2.148;0.0;9.074;0.0;0.0;0;0;V36 > 3.72 AND V7 > 3.00;2;0.9884467265725289;0.1541;0.9851851851851852;0.23333333333333334
3.902;2.6931;2.0;0.0;0.0;0.0;0.0;30.8;2.0;0.0;0.0;0.0;3.401;2.322;8.881;0.0;0.985;1.139;0.0;0.0;0.0;1.241;0.0;0.0;1.0;0.0;1.919;-0.022;0.0;0.0;4.086;0.0;0.0;0.0;0.0;3.547;2.022;0.0;8.443999999999999;0.0;2.0;0;0;V36 > 3.48 AND V3 > 1.00;2;0.9858793324775353;0.1718;0.9865771812080537;0.2578947368421053
4.517;2.2821;0.0;0.0;3.0;0.0;0.0;25.0;1.0;0.0;0.0;0.0;2.994;1.409;9.391;0.0;0.984;1.166;0.0;0.0;0.0;1.129;1.0;0.0;0.0;0.0;2.149;-0.023;0.0;0.0;2.036;0.0;0.0;6.0;3.0;3.219;1.944;3.0;7.385;0.0;0.0;0;0;V38 > 1.00 AND V34 > 2.00;2;0.974025974025974;0.1355;0.9568965517241379;0.19473684210526315
5.035;2.2675;0.0;0.0;0.0;0.0;2.0;50.0;0.0;2.0;0.0;-0.271;3.703;0.625;10.385;6.0;0.998;1.104;0.0;0.0;0.0;1.277;2.0;0.0;0.0;0.0;2.3280000000000003;0.0;0.0;11.895;3.0980000000000003;0.0;0.0;0.0;1.0;3.73;2.458;0.0;8.718;0.0;0.0;1;0;V36 > 3.72 AND V23 > 1.00 AND V37 <= 2.46;3;0.9832239241429613;0.116;0.979381443298969;0.16666666666666666
4.789;2.8739;0.0;0.0;0.0;0.0;0.0;30.8;3.0;4.0;0.0;-0.318;3.354;1.425;10.091;6.0;1.019;1.144;0.0;0.0;0.0;1.149;1.0;0.0;0.0;0.0;2.274;0.004;0.0;10.582;2.257;0.0;0.0;0.0;0.0;3.477;2.556;0.0;8.121;0.0;0.0;1;1;V38 <= 0.00 AND V36 <= 3.48 AND V12 <= -0.18;3;0.9837177747625508;0.0491;0.9761904761904762;0.14855072463768115
4.869;1.767;0.0;1.0;9.0;0.0;5.0;44.4;0.0;4.0;14.0;-0.391;4.435;1.073;11.072;9.0;1.016;1.123;0.0;1.0;0.0;1.261;3.0;0.0;0.0;0.0;2.314;0.0;0.0;33.54;6.465;0.0;4.0;13.0;0.0;3.848;2.576;5.0;9.537;1.0;0.0;0;0;V38 > 1.00 AND V20 > 0.00;2;1.0;0.0266;1.0;0.042105263157894736
4.77;3.1187;0.0;0.0;1.0;0.0;2.0;41.2;0.0;2.0;2.0;-0.931;3.249;1.185;9.882;4.0;1.024;1.127;0.0;0.0;0.0;1.219;1.0;0.0;0.0;0.0;2.236;0.015;0.0;10.271;1.74;0.0;1.0;2.0;3.0;3.707;3.0;1.0;8.288;0.0;0.0;1;1;V37 > 2.87 AND V36 <= 3.72 AND V30 > 0.00 AND V15 <= 10.04 AND V7 > 1.00;5;1.0;0.002;1.0;0.010869565217391304
4.953;2.6126;3.0;0.0;0.0;0.0;6.0;50.0;0.0;2.0;0.0;0.0;4.037;0.732;10.578;6.0;1.043;1.097;0.0;0.0;0.0;1.3219999999999998;2.0;0.0;1.0;0.0;2.346;0.0;0.0;0.0;3.0610000000000004;0.0;6.0;0.0;1.0;4.022;2.5780000000000003;0.0;9.422;0.0;3.0;0;0;V36 > 3.72 AND V25 > 0.00;2;0.9892141756548536;0.1443;1.0;0.20877192982456141
4.802;3.0226;0.0;0.0;1.0;0.0;2.0;50.0;0.0;0.0;2.0;0.0;3.174;0.0;9.805;0.0;0.985;1.109;0.0;0.0;0.0;1.359;3.0;0.0;0.0;1.0;2.323;0.013;0.0;0.0;0.95;0.0;0.0;3.0;1.0;3.868;1.981;1.0;8.357000000000001;0.0;0.0;1;0;V38 > 0.00 AND V26 > 0.00;2;1.0;0.0243;1.0;0.042105263157894736
4.923;3.3133;0.0;0.0;0.0;0.0;2.0;43.8;0.0;3.0;0.0;-1.113;3.261;1.185;9.911;7.0;1.04;1.117;0.0;0.0;0.0;1.207;1.0;0.0;0.0;0.0;2.267;0.015;0.0;10.262;1.5630000000000002;0.0;1.0;0.0;2.0;3.741;3.2;0.0;8.302999999999999;0.0;0.0;1;1;V37 > 2.87 AND V12 <= -0.18 AND V15 <= 10.04 AND V38 <= 1.00 AND V39 <= 8.49;5;1.0;0.0523;1.0;0.15579710144927536
4.962;2.3618;0.0;0.0;0.0;0.0;2.0;54.2;0.0;1.0;0.0;0.075;3.579;0.544;10.193;4.0;0.989;1.095;0.0;0.0;0.0;1.3130000000000002;2.0;0.0;0.0;0.0;2.307;-0.001;0.0;11.845999999999998;2.627;0.0;0.0;0.0;0.0;3.755;2.286;0.0;8.63;0.0;0.0;0;0;V36 > 3.72 AND V22 > 1.30;2;0.9918938835666913;0.2125;1.0;0.29473684210526313
4.814;2.6622;6.0;0.0;0.0;0.0;0.0;33.3;0.0;0.0;0.0;0.0;5.218999999999999;0.76;10.54;0.0;0.999;1.112;0.0;0.0;0.0;1.452;1.0;1.0;0.0;0.0;2.247;0.0;1.0;0.0;1.366;0.0;0.0;0.0;0.0;6.917999999999999;1.861;0.0;13.359000000000002;0.0;6.0;0;0;V36 > 3.99 AND V29 > 0.00;2;1.0;0.028;1.0;0.0456140350877193
4.912;3.3307;0.0;0.0;0.0;0.0;3.0;42.1;2.0;1.0;0.0;0.0;3.1;0.8809999999999999;9.863;4.0;0.987;1.12;0.0;0.0;0.0;1.271;1.0;0.0;0.0;0.0;2.264;-0.024;0.0;0.0;0.95;0.0;1.0;0.0;1.0;3.728;2.333;0.0;8.118;0.0;0.0;0;0;V36 > 3.72 AND V22 > 1.24 AND V9 > 1.00;3;0.9809725158562368;0.0865;0.9863013698630136;0.12631578947368421
4.562;3.6148;0.0;0.0;0.0;0.0;0.0;25.0;1.0;3.0;0.0;-1.185;2.71;0.918;9.184;2.0;1.053;1.156;0.0;0.0;0.0;1.0659999999999998;0.0;0.0;0.0;0.0;2.0;-0.265;0.0;9.449;1.521;0.0;0.0;0.0;2.0;3.424;4.0;0.0;7.507000000000001;0.0;0.0;1;1;V38 <= 0.00 AND V36 <= 3.48 AND V17 > 1.03;3;1.0;0.0248;1.0;0.07246376811594203
4.856;3.0549;1.0;0.0;0.0;0.0;3.0;40.9;1.0;3.0;0.0;-0.991;3.613;1.662;10.15;3.0;1.033;1.12;0.0;0.0;0.0;1.234;1.0;0.0;1.0;0.0;2.281;-0.002;0.0;10.2;2.83;0.0;2.0;0.0;1.0;3.904;2.829;0.0;8.804;0.0;1.0;0;0;V36 > 3.72 AND V25 > 0.00;2;0.9932249322493225;0.137;1.0;0.20877192982456141
5.035;2.6068;3.0;0.0;1.0;0.0;6.0;48.0;0.0;3.0;2.0;0.0;4.145;0.954;10.713;8.0;1.064;1.105;0.0;1.0;0.0;1.308;2.0;0.0;1.0;0.0;2.3680000000000003;0.0;0.0;21.048;3.414;0.0;6.0;2.0;0.0;4.11;2.833;1.0;9.572;0.0;3.0;0;0;V38 > 0.00 AND V33 > 2.00;2;0.9943052391799544;0.0774;1.0;0.11929824561403508
4.629;3.9373;0.0;0.0;0.0;0.0;0.0;31.3;0.0;1.0;1.0;-0.0559999999999999;2.83;1.379;9.312;3.0;0.998;1.148;0.0;0.0;0.0;1.211;0.0;0.0;0.0;0.0;2.053;0.143;0.0;10.319;1.776;0.0;0.0;1.0;0.0;3.475;2.81;1.0;7.672999999999999;0.0;0.0;0;1;V36 <= 3.48 AND V27 <= 2.10 AND V16 > 2.00 AND V35 <= 0.00;4;0.9855371900826446;0.0233;1.0;0.07971014492753623
4.522;2.3963;0.0;0.0;3.0;0.0;1.0;36.0;1.0;0.0;2.0;0.0;3.253;1.887;9.535;0.0;0.98;1.14;0.0;0.0;0.0;1.231;1.0;0.0;0.0;0.0;2.157;-0.0069999999999999;0.0;0.0;3.141;0.0;0.0;3.0;3.0;3.555;2.061;2.0;8.005;0.0;0.0;0;0;V38 > 1.00 AND V10 <= 0.00;2;0.9831730769230769;0.0719;0.984375;0.11052631578947368
4.346;3.6387;0.0;0.0;0.0;0.0;0.0;31.6;0.0;3.0;0.0;-0.41;3.074;1.975;9.16;3.0;1.021;1.142;0.0;0.0;0.0;1.153;0.0;0.0;0.0;0.0;2.0;0.05;0.0;10.291;3.165;0.0;0.0;0.0;0.0;3.424;2.852;0.0;7.785;0.0;0.0;1;1;V36 <= 3.48 AND V1 <= 4.44 AND V10 > 2.00;3;0.9564315352697096;0.0316;0.9629629629629629;0.09420289855072464
5.284;5.2824;3.0;0.0;0.0;0.0;0.0;26.3;2.0;6.0;0.0;-1.009;4.0280000000000005;2.187;10.651;10.0;1.024;1.131;0.0;0.0;0.0;1.244;0.0;0.0;0.0;0.0;2.314;0.0;0.0;23.28;2.965;0.0;0.0;0.0;0.0;4.823;2.709;0.0;9.752;0.0;0.0;0;0;V36 > 3.72 AND V3 > 1.00;2;0.986627043090639;0.1643;0.9858156028368794;0.24385964912280703
5.416;2.4805;1.0;0.0;3.0;0.0;7.0;51.9;0.0;3.0;3.0;-0.735;4.305;0.73;10.964;11.0;1.031;1.097;0.0;0.0;0.0;1.3090000000000002;6.0;1.0;0.0;0.0;2.551;0.0;1.0;24.769;1.4069999999999998;0.0;3.0;2.0;3.0;6.88;2.724;1.0;11.646;0.0;1.0;0;0;V38 > 0.00 AND V36 > 3.99;2;0.9963436928702011;0.1034;0.9777777777777777;0.1543859649122807
5.299;1.7433;0.0;0.0;6.0;0.0;0.0;33.3;0.0;6.0;12.0;-1.781;3.969;0.61;10.903;12.0;1.044;1.146;0.0;0.0;0.0;1.126;4.0;0.0;0.0;0.0;2.505;0.0;0.0;37.083;1.91;0.0;0.0;3.0;0.0;3.801;2.643;3.0;9.054;0.0;0.0;0;0;V38 > 1.00 AND V39 > 9.01;2;0.9855907780979827;0.0697;0.9827586206896551;0.1
3.978;2.9644;0.0;0.0;1.0;0.0;0.0;32.8;1.0;1.0;1.0;0.0;3.799;3.44;9.762;1.0;0.971;1.141;0.0;0.0;0.0;1.207;0.0;0.0;0.0;0.0;1.98;0.0;0.0;9.874;8.527000000000001;0.0;0.0;1.0;0.0;3.359;1.905;1.0;8.252;0.0;0.0;0;1;V36 <= 3.48 AND V1 <= 4.44 AND V16 > 0.00 AND V35 <= 0.00;4;0.9787516600265604;0.0464;0.9523809523809523;0.14492753623188406
3.95;2.7989;0.0;0.0;0.0;0.0;0.0;31.0;2.0;1.0;0.0;0.0;3.364;2.807;9.296;1.0;0.969;1.143;0.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;1.956;-0.002;0.0;0.0;5.698;0.0;0.0;0.0;1.0;2.9760000000000004;1.857;0.0;7.552;0.0;0.0;1;1;V38 <= 0.00 AND V36 <= 3.48 AND V1 <= 4.44 AND V16 > 0.00;4;0.9942594718714122;0.0706;0.9848484848484849;0.23550724637681159
5.206;3.5794;0.0;0.0;1.0;0.0;0.0;30.6;1.0;3.0;3.0;-0.919;3.965;3.189;10.627;2.0;0.985;1.147;0.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;2.22;0.0;0.0;22.35;8.266;0.0;0.0;4.0;1.0;3.4730000000000003;2.306;2.0;8.611;0.0;0.0;1;1;V36 <= 3.48 AND V22 <= 1.18 AND V12 <= -0.18 AND V6 <= 0.00 AND V37 <= 2.46;5;1.0;0.0067;1.0;0.021739130434782608
4.372;3.4629;0.0;0.0;0.0;0.0;0.0;38.5;2.0;0.0;0.0;2.495;3.129;1.922;9.494;0.0;0.964;1.128;0.0;0.0;0.0;1.288;0.0;0.0;0.0;0.0;2.031;-0.023;0.0;0.0;3.412;0.0;0.0;0.0;0.0;3.363;2.033;0.0;7.909;0.0;0.0;1;0;V2 > 3.42 AND V22 > 1.24 AND V37 <= 2.11;3;0.9778481012658228;0.0115;1.0;0.021052631578947368
5.332999999999999;4.7687;0.0;0.0;0.0;2.0;0.0;25.6;6.0;7.0;0.0;0.0;3.66;2.027;10.771;24.0;1.026;1.155;0.0;0.0;0.0;1.068;0.0;0.0;0.0;0.0;2.303;0.0;0.0;0.0;3.918;0.0;0.0;0.0;6.0;3.394;3.176;0.0;8.181000000000001;0.0;0.0;0;0;V1 > 5.11 AND V6 > 0.00 AND V15 > 10.51;3;0.9959128065395095;0.0894;0.9864864864864865;0.1280701754385965
5.31;2.3715;0.0;0.0;0.0;0.0;4.0;58.3;0.0;2.0;0.0;-0.128;3.745;0.625;10.681;8.0;1.008;1.087;0.0;0.0;0.0;1.3119999999999998;6.0;0.0;0.0;0.0;2.499;0.0;0.0;24.203000000000003;1.262;0.0;0.0;0.0;0.0;3.942;2.5;0.0;8.901;0.0;0.0;1;0;V36 > 3.72 AND V22 > 1.30;2;0.9897370109044259;0.2063;1.0;0.29473684210526313
4.953;1.9231;0.0;0.0;4.0;0.0;4.0;38.9;2.0;0.0;6.0;0.0;4.176;2.296;10.707;0.0;0.967;1.128;0.0;0.0;0.0;1.265;2.0;0.0;0.0;1.0;2.343;0.0;0.0;0.0;6.238;0.0;2.0;4.0;1.0;3.732;1.73;1.0;8.931000000000001;0.0;0.0;0;0;V38 > 0.00 AND V26 > 0.00;2;1.0;0.0294;1.0;0.042105263157894736
5.259;4.7145;1.0;0.0;0.0;0.0;0.0;23.1;3.0;4.0;0.0;0.0;3.375;1.868;10.091;9.0;1.014;1.149;0.0;0.0;0.0;1.165;0.0;0.0;0.0;0.0;2.236;0.015;0.0;11.347;1.836;0.0;0.0;0.0;0.0;4.415;2.619;0.0;9.008;0.0;0.0;0;0;V36 > 3.72 AND V1 > 5.11;2;0.9578444154715341;0.1935;0.9585798816568047;0.28421052631578947
3.732;2.3783;1.0;0.0;0.0;0.0;0.0;29.4;2.0;0.0;0.0;0.0;3.605;1.585;8.16;0.0;0.972;1.137;0.0;0.0;0.0;1.297;0.0;1.0;0.0;0.0;1.802;-0.187;1.0;0.0;2.488;0.0;0.0;0.0;0.0;6.8660000000000005;1.7919999999999998;0.0;11.564;0.0;1.0;0;0;V36 > 3.99 AND V24 > 0.00;2;1.0;0.0396;1.0;0.05964912280701754
4.596;3.2349;2.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;0.0;0.0;3.373;0.875;9.54;0.0;1.025;1.094;0.0;0.0;0.0;1.3769999999999998;1.0;0.0;1.0;0.0;2.175;0.045;0.0;0.0;1.069;0.0;2.0;0.0;0.0;3.973;2.444;0.0;8.792;0.0;2.0;0;0;V36 > 3.72 AND V22 > 1.30;2;0.9912554653341662;0.2045;1.0;0.29473684210526313
4.828;3.3386;0.0;0.0;0.0;0.0;2.0;40.0;0.0;2.0;0.0;0.0;3.2030000000000003;1.261;9.749;4.0;1.004;1.125;0.0;0.0;0.0;1.219;1.0;0.0;0.0;0.0;2.247;0.0139999999999999;0.0;0.0;1.436;0.0;2.0;0.0;0.0;3.677;2.233;0.0;8.113999999999999;0.0;0.0;1;1;V38 <= 0.00 AND V22 <= 1.24 AND V1 <= 4.84 AND V16 > 0.00 AND V28 > 0.00;5;0.9786046511627907;0.0519;0.9574468085106383;0.16304347826086957
4.343;3.9399;0.0;0.0;0.0;0.0;0.0;33.3;0.0;4.0;0.0;-2.514;3.047;1.5;9.309;4.0;1.09;1.139;0.0;0.0;0.0;1.108;0.0;0.0;0.0;0.0;2.0;-0.0969999999999999;0.0;19.107;2.682;0.0;0.0;0.0;2.0;3.519;4.167;0.0;8.016;0.0;0.0;1;1;V30 > 12.31 AND V1 <= 4.44 AND V10 > 2.00;3;0.9794344473007712;0.0186;1.0;0.06159420289855073
4.923;3.5053;0.0;0.0;1.0;0.0;2.0;41.2;1.0;2.0;3.0;0.0;3.278;1.185;9.911;4.0;1.024;1.127;0.0;1.0;0.0;1.254;1.0;0.0;0.0;0.0;2.267;0.015;0.0;20.455;1.5630000000000002;0.0;1.0;2.0;0.0;3.854;2.9330000000000003;1.0;8.499;0.0;0.0;0;0;V38 > 0.00 AND V20 > 0.00;2;0.9821882951653944;0.0616;0.9803921568627451;0.08771929824561403
