region_centroid_col;region_centroid_row;region_pixel_count;short_line_density_5;short_line_density_2;vedge_mean;vegde_sd;hedge_mean;hedge_sd;intensity_mean;rawred_mean;rawblue_mean;rawgreen_mean;exred_mean;exblue_mean;exgreen_mean;value_mean;saturation_mean;hue_mean;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
202.0;208.0;9.0;0.0;0.0;1.72222;1.3963;1.83333;3.05555;19.2593;15.5556;17.6667;24.5556;-11.1111;-4.77778;15.8889;24.5556;0.368866;2.39677;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9863760217983651;0.1188;1.0;0.825925925925926
58.0;125.0;9.0;0.0;0.0;2.16667;1.11056;1.05556;0.90472;18.5556;11.1111;30.6667;13.8889;-22.3333;36.3333;-14.0;30.6667;0.638455;-2.24196;2;2;exred_mean <= -18.78 AND saturation_mean > 0.54 AND region_centroid_row <= 176.00;3;0.9957983193277311;0.0093;0.9473684210526315;0.07228915662650602
8.0;39.0;9.0;0.111111;0.0;1.38889;1.12963;1.83333;0.699999;113.37;102.556;132.0;105.556;-32.4444;55.8889;-23.4444;132.0;0.222954;-2.19816;5;5;rawblue_mean > 28.11 AND value_mean > 65.50 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.9862204724409449;0.1354;0.988;0.9080882352941176
141.0;62.0;9.0;0.0;0.0;1.88889;2.11852;3.38889;6.37407;27.3704;23.7778;37.6667;20.6667;-10.7778;30.8889;-20.1111;37.6667;0.450305;-1.88841;0;0;exgreen_mean <= -17.00 AND exred_mean > -10.89 AND region_centroid_row <= 176.00 AND saturation_mean > 0.37 AND rawred_mean > 19.78;5;0.9851851851851852;0.0344;1.0;0.22743682310469315
18.0;13.0;9.0;0.0;0.0;0.888891;0.207407;1.11111;0.162961;140.259;134.333;149.111;137.333;-17.7778;26.5556;-8.77778;149.111;0.0990602;-2.29238;5;5;saturation_mean <= 0.37 AND rawgreen_mean > 46.78 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9924528301886792;0.1403;0.9879032258064516;0.9007352941176471
93.0;127.0;9.0;0.0;0.0;1.11111;0.834443;1.0;0.788811;3.81481;1.33333;6.77778;3.33333;-7.44444;8.88889;-1.44444;6.77778;0.827249;-2.47456;2;2;exgreen_mean > -3.22 AND rawred_mean <= 19.78 AND saturation_mean > 0.54 AND hue_mean <= -2.19;4;1.0;0.0266;1.0;0.18072289156626506
220.0;120.0;9.0;0.0;0.0;0.388889;0.062963;0.388889;0.062963;1.0;0.0;3.0;0.0;-3.0;6.0;-3.0;3.0;1.0;-2.0944;2;2;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND hedge_mean <= 0.82 AND region_centroid_col > 121.00 AND exgreen_mean > -3.22 AND region_centroid_row <= 176.00 AND vegde_sd <= 0.35;7;0.9772727272727273;0.0319;0.1724137931034483;0.040160642570281124
45.0;185.0;9.0;0.111111;0.0;2.16667;3.72222;1.94444;2.68519;18.6667;14.6667;17.1111;24.2222;-12.0;-4.66667;16.6667;24.2222;0.400872;2.36183;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9943502824858758;0.1261;1.0;0.825925925925926
33.0;114.0;9.0;0.0;0.0;0.555555;0.0740741;0.5;0.211111;16.1111;11.7778;24.1111;12.4444;-13.0;24.0;-11.0;24.1111;0.510924;-2.14907;6;6;6.22 < rawgreen_mean <= 20.44 AND hedge_mean <= 0.82 AND intensity_mean <= 21.91 AND -2.19 < hue_mean <= -1.53 AND region_centroid_row <= 122.00 AND hedge_sd <= 0.42 AND 7.08 < rawred_mean <= 19.78 AND value_mean <= 28.78 AND vegde_sd <= 0.35 AND rawblue_mean <= 65.50 AND -17.00 < exgreen_mean <= -3.22 AND vedge_mean <= 0.71 AND 19.67 < exblue_mean <= 36.14 AND -18.78 < exred_mean <= -10.89 AND short_line_density_2 <= 0.00;15;0.9299719887955182;0.0042;1.0;0.033962264150943396
58.0;113.0;9.0;0.0;0.0;3.44444;1.22323;0.722222;0.389682;20.8519;16.8889;28.4444;17.2222;-11.8889;22.7778;-10.8889;28.4444;0.414807;-2.12569;6;6;region_centroid_row <= 122.00 AND hedge_mean <= 0.82 AND 7.08 < rawred_mean <= 19.78 AND hedge_sd <= 0.42 AND 6.22 < rawgreen_mean <= 20.44 AND short_line_density_5 <= 0.00 AND intensity_mean <= 21.91 AND rawblue_mean <= 65.50 AND value_mean <= 28.78 AND exred_mean > -18.78 AND region_pixel_count <= 9.00 AND short_line_density_2 <= 0.00 AND exblue_mean <= 36.14 AND exgreen_mean > -11.00 AND saturation_mean <= 0.54 AND hue_mean <= -1.53;16;0.9558823529411765;0.008;1.0;0.045283018867924525
184.0;145.0;9.0;0.0;0.0;0.722222;0.611616;0.222222;0.272166;0.555556;0.333333;1.22222;0.111111;-0.666667;2.0;-1.33333;1.22222;0.527778;-1.92094;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND saturation_mean <= 0.54 AND hedge_mean <= 0.82 AND region_centroid_col > 121.00;5;1.0;0.0273;1.0;0.2
168.0;209.0;9.0;0.0;0.0;1.33333;0.666667;0.722222;0.712326;22.5185;17.6667;20.8889;29.0;-14.5556;-4.88889;19.4444;29.0;0.390338;2.38939;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9806320081549439;0.1135;1.0;0.825925925925926
97.0;186.0;9.0;0.0;0.0;1.16667;0.691215;1.16667;1.00554;15.5926;13.8889;11.7778;21.1111;-5.11111;-11.4444;16.5556;21.1111;0.442661;1.86365;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9888324873096447;0.1193;1.0;0.825925925925926
31.0;106.0;9.0;0.0;0.0;1.61111;0.72963;0.722222;1.17407;19.1111;19.5556;23.6667;14.1111;1.33333;13.6667;-15.0;23.6667;0.403224;-1.48458;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND hedge_mean <= 0.82;3;0.9730538922155688;0.0029;0.5714285714285714;0.01444043321299639
140.0;25.0;9.0;0.0;0.0;0.999999;1.46667;1.11111;0.118518;128.0;117.778;142.333;123.889;-30.6667;43.0;-12.3333;142.333;0.172504;-2.35455;5;5;exred_mean <= -18.78 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9891774891774892;0.1246;0.9872340425531915;0.8529411764705882
159.0;116.0;9.0;0.111111;0.0;0.444444;0.344265;2.05556;1.10387;29.8148;25.6667;37.1111;26.6667;-12.4444;21.8889;-9.44444;37.1111;0.310286;-2.17751;6;1;region_centroid_row <= 122.00 AND vedge_mean <= 0.71 AND rawgreen_mean <= 46.78 AND region_centroid_col > 121.00 AND -2.19 < hue_mean <= -1.53 AND intensity_mean <= 53.68 AND rawred_mean <= 47.69 AND 9.44 < rawblue_mean <= 65.50 AND region_pixel_count <= 9.00 AND value_mean <= 65.50 AND vegde_sd <= 0.35 AND -11.00 < exgreen_mean <= -3.22 AND hedge_mean <= 2.61 AND hedge_sd <= 2.16 AND 19.67 < exblue_mean <= 36.14 AND -18.78 < exred_mean <= -10.89 AND 0.28 < saturation_mean <= 0.54 AND short_line_density_2 <= 0.00;18;0.884990253411306;0.0021;0.5;0.00796812749003984
97.0;130.0;9.0;0.0;0.0;0.722222;0.507407;1.05556;0.685185;5.85185;7.33333;6.88889;3.33333;4.44444;3.11111;-7.55556;7.66667;0.570106;-0.963048;0;0;rawred_mean > 7.08 AND exred_mean > -4.22 AND exgreen_mean <= -3.22 AND exblue_mean <= 3.89;4;1.0;0.0238;0.9803921568627451;0.18050541516245489
134.0;194.0;9.0;0.0;0.0;2.61111;1.21868;5.22222;4.43555;58.963;52.8889;71.5556;52.4444;-18.2222;37.7778;-19.5556;71.5556;0.273444;-2.08189;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9606903163950143;0.102;1.0;0.6678966789667896
201.0;120.0;9.0;0.111111;0.0;3.94444;14.7741;3.72222;9.61852;3.74074;1.44444;7.66667;2.11111;-6.88889;11.7778;-4.88889;7.66667;0.893054;-2.18029;2;2;rawblue_mean <= 9.44 AND saturation_mean > 0.54 AND hedge_mean > 2.61;3;0.9893048128342246;0.0102;0.8235294117647058;0.05622489959839357
9.0;131.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;6;rawgreen_mean <= 20.44 AND hedge_mean <= 0.82 AND exgreen_mean > -3.22 AND saturation_mean <= 0.28;4;0.9903846153846154;0.0343;1.0;0.2188679245283019
18.0;204.0;9.0;0.0;0.0;2.55556;1.20493;2.77778;1.14827;57.8889;51.4444;72.0;50.2222;-19.3333;42.3333;-23.0;72.0;0.302525;-2.03854;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9516908212560387;0.0997;1.0;0.6678966789667896
44.0;50.0;9.0;0.0;0.0;1.16667;0.960323;1.05556;0.389682;65.1111;57.3333;80.3333;57.6667;-23.3333;45.6667;-22.3333;80.3333;0.290165;-2.10778;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.19;3;0.966142684401451;0.0539;0.7572815533980582;0.3107569721115538
197.0;236.0;9.0;0.0;0.0;2.44444;6.82963;3.33333;7.6;16.0741;13.1111;16.6667;18.4444;-8.88889;1.77778;7.11111;18.5556;0.292729;2.7898;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9906015037593985;0.1215;1.0;0.825925925925926
253.0;150.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND saturation_mean <= 0.54 AND vedge_mean <= 0.71;4;0.9652509652509652;0.0363;0.9682539682539683;0.23018867924528302
181.0;115.0;9.0;0.0;0.0;0.222224;0.0296301;1.44445;1.22964;132.778;123.222;145.333;129.778;-28.6667;37.6667;-9.0;145.333;0.152134;-2.40548;5;5;hedge_sd > 0.42 AND value_mean > 65.50 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND rawblue_mean > 65.50;5;0.9945553539019963;0.0974;0.9833333333333333;0.6507352941176471
2.0;198.0;9.0;0.111111;0.0;0.888889;0.620633;1.94444;1.35674;12.1852;9.66667;10.5556;16.3333;-7.55556;-4.88889;12.4444;16.3333;0.415772;2.22128;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9894957983193278;0.1212;1.0;0.825925925925926
198.0;127.0;9.0;0.0;0.0;2.44444;4.38519;8.55556;59.5408;40.7407;38.0;48.2222;36.0;-8.22222;22.4444;-14.2222;48.2222;0.248999;-1.90835;1;1;rawgreen_mean > 20.44 AND 81.00 < region_centroid_row <= 176.00 AND hue_mean > -2.19 AND rawblue_mean <= 65.50 AND -17.00 < exgreen_mean <= -11.00 AND value_mean <= 65.50 AND -10.89 < exred_mean <= -4.22 AND intensity_mean <= 53.68 AND exblue_mean <= 36.14 AND short_line_density_2 <= 0.00 AND rawred_mean <= 47.69 AND vedge_mean > 2.17 AND saturation_mean <= 0.28;13;0.9912280701754386;0.0032;1.0;0.02390438247011952
57.0;89.0;9.0;0.0;0.0;1.72222;1.30668;6.16667;4.70343;17.0;13.0;24.5556;13.4444;-12.0;22.6667;-10.6667;24.5556;0.477489;-2.12975;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 19.78 AND -2.19 < hue_mean <= -2.05 AND -11.00 < exgreen_mean <= -3.22 AND region_centroid_row <= 122.00 AND region_pixel_count <= 9.00 AND 9.44 < rawblue_mean <= 28.11 AND value_mean <= 28.78 AND intensity_mean <= 21.91 AND 0.83 < vegde_sd <= 1.81 AND hedge_sd > 2.16 AND 19.67 < exblue_mean <= 36.14 AND -18.78 < exred_mean <= -10.89 AND vedge_mean <= 2.17 AND short_line_density_2 <= 0.00 AND 0.37 < saturation_mean <= 0.54;16;0.8451025056947609;0.0015;1.0;0.01509433962264151
159.0;180.0;9.0;0.111111;0.0;1.55556;0.874074;3.27778;3.3963;21.2593;18.1111;18.1111;27.5556;-9.44444;-9.44444;18.8889;27.5556;0.358862;2.11392;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9869477911646586;0.1177;1.0;0.825925925925926
9.0;92.0;9.0;0.0;0.0;1.38889;2.41852;2.5;0.877778;19.0741;18.7778;24.1111;14.3333;-0.888889;15.1111;-14.2222;24.1111;0.401025;-1.57059;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND saturation_mean > 0.37;3;0.9664879356568364;0.0581;1.0;0.40794223826714804
186.0;188.0;9.0;0.0;0.0;1.83333;1.26051;1.94444;1.25462;49.963;45.1111;61.4444;43.3333;-14.5556;34.4444;-19.8889;61.4444;0.294774;-1.99344;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9632446134347274;0.0946;1.0;0.6678966789667896
195.0;161.0;9.0;0.0;0.0;2.11111;1.80741;10.5;91.3222;41.4815;36.0;51.1111;37.3333;-16.4444;28.8889;-12.4444;51.2222;0.294706;-2.31651;4;4;region_centroid_row > 122.00 AND rawblue_mean > 28.11 AND hedge_mean > 2.61 AND exblue_mean > 19.67 AND hue_mean <= -2.05 AND rawred_mean > 19.78 AND exgreen_mean <= -11.00 AND 1.22 < vedge_mean <= 2.17 AND region_centroid_col > 63.00 AND short_line_density_2 <= 0.00 AND intensity_mean > 21.91 AND short_line_density_5 <= 0.00 AND exred_mean <= -10.89 AND value_mean > 28.78;14;0.9581993569131833;0.0069;1.0;0.04428044280442804
71.0;180.0;9.0;0.111111;0.0;1.22222;0.562963;3.0;1.86666;22.3333;18.3333;21.4444;27.2222;-12.0;-2.66667;14.6667;27.2222;0.327383;2.45383;3;3;region_centroid_row > 176.00 AND exblue_mean <= 3.89;2;0.9813471502590674;0.1183;1.0;0.825925925925926
54.0;142.0;9.0;0.0;0.0;0.722222;0.827759;2.0;2.10818;1.81481;0.888889;3.66667;0.888889;-2.77778;5.55556;-2.77778;3.66667;0.769444;-2.0944;6;2;exgreen_mean > -3.22 AND rawgreen_mean <= 20.44 AND saturation_mean > 0.54 AND hue_mean <= -2.05;4;0.9685990338164251;0.0537;0.9607843137254902;0.39357429718875503
205.0;190.0;9.0;0.0;0.0;1.27778;0.998145;1.61111;1.12382;49.4815;44.7778;60.6667;43.0;-14.1111;33.5556;-19.4444;60.6667;0.290788;-1.9876;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.972875226039783;0.0989;1.0;0.6678966789667896
222.0;54.0;9.0;0.0;0.0;1.16667;0.166667;1.0;0.844443;134.333;127.556;145.556;129.889;-20.3333;33.6667;-13.3333;145.556;0.124312;-2.23156;5;5;hue_mean <= -1.53 AND rawblue_mean > 65.50 AND rawgreen_mean > 46.78 AND saturation_mean <= 0.28 AND exred_mean <= -18.78;5;0.9509433962264151;0.1184;0.9730941704035875;0.7977941176470589
83.0;96.0;9.0;0.0;0.0;0.5;0.459468;0.666666;0.516398;19.5926;15.2222;28.4444;15.1111;-13.1111;26.5556;-13.4444;28.4444;0.472764;-2.08608;6;6;rawgreen_mean <= 20.44 AND hedge_mean <= 0.82 AND intensity_mean <= 21.91 AND value_mean <= 28.78 AND rawred_mean <= 19.78 AND exblue_mean <= 36.14 AND region_pixel_count <= 9.00 AND -17.00 < exgreen_mean <= -11.00 AND hedge_sd <= 2.16 AND rawblue_mean <= 65.50 AND exred_mean <= -4.22 AND region_centroid_row <= 122.00;12;0.9631336405529954;0.0085;1.0;0.06415094339622641
118.0;182.0;9.0;0.111111;0.0;1.77778;1.29386;2.5;1.42595;45.0;41.6667;54.3333;39.0;-10.0;28.0;-18.0;54.3333;0.281875;-1.91068;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.968609865470852;0.0989;1.0;0.6678966789667896
59.0;99.0;9.0;0.0;0.0;0.777778;0.82963;1.0;0.355556;2.03704;0.111111;5.55556;0.444444;-5.77778;10.5556;-4.77778;5.55556;0.986111;-2.14974;2;2;rawblue_mean <= 9.44 AND region_centroid_row <= 122.00 AND rawred_mean <= 7.08 AND exred_mean <= -4.22 AND region_centroid_col <= 63.00 AND saturation_mean > 0.28;6;0.9764150943396226;0.0148;1.0;0.12048192771084337
249.0;154.0;9.0;0.0;0.111111;4.22222;18.163;1.72222;3.17407;4.2963;2.55556;7.66667;2.66667;-5.22222;10.1111;-4.88889;7.66667;0.815344;-2.09581;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND 122.00 < region_centroid_row <= 176.00 AND -2.19 < hue_mean <= -1.53 AND exred_mean > -10.89 AND value_mean <= 11.44 AND exgreen_mean > -17.00 AND intensity_mean <= 7.30 AND exblue_mean <= 36.14 AND rawblue_mean <= 9.44 AND region_centroid_col > 188.00 AND 1.44 < hedge_mean <= 2.61;12;0.9676113360323887;0.0017;1.0;0.01509433962264151
171.0;89.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND saturation_mean <= 0.28 AND hedge_sd <= 1.00;4;0.9964028776978417;0.027;1.0;0.2188679245283019
44.0;33.0;9.0;0.0;0.0;1.16666;0.936897;1.05555;0.854183;125.889;114.667;141.778;121.222;-33.6667;47.6667;-14.0;141.778;0.191215;-2.348;5;5;hue_mean <= -2.19 AND value_mean > 65.50 AND rawblue_mean > 65.50 AND saturation_mean <= 0.28 AND exred_mean <= -18.78;5;0.9677966101694915;0.1094;0.9949748743718593;0.7279411764705882
80.0;116.0;9.0;0.0;0.0;1.5;1.63333;1.55556;0.874074;21.7037;21.2222;27.5556;16.3333;-1.44444;17.5556;-16.1111;27.5556;0.407364;-1.63224;0;0;rawred_mean > 19.78 AND exred_mean > -4.22 AND saturation_mean > 0.37;3;0.9584775086505191;0.0384;1.0;0.27075812274368233
229.0;195.0;9.0;0.0;0.0;4.16667;2.27792;4.11111;2.24763;47.7037;42.4444;58.8889;41.7778;-15.7778;33.5556;-17.7778;58.8889;0.290278;-2.0527;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.969811320754717;0.102;1.0;0.6678966789667896
92.0;104.0;9.0;0.0;0.0;1.72222;1.4363;1.83333;1.37841;100.519;87.2222;119.889;94.4444;-39.8889;58.1111;-18.2222;119.889;0.272403;-2.3262;5;5;intensity_mean > 53.68 AND value_mean > 65.50 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69 AND hedge_mean <= 2.61 AND saturation_mean <= 0.28 AND region_centroid_col > 63.00 AND exgreen_mean <= -11.00 AND short_line_density_5 <= 0.00;10;0.9516616314199395;0.0776;1.0;0.5147058823529411
21.0;90.0;9.0;0.0;0.0;0.666668;0.0444441;0.777779;0.562963;113.481;105.889;128.556;106.0;-22.7778;45.2222;-22.4444;128.556;0.179697;-2.09781;5;5;rawred_mean > 47.69 AND intensity_mean > 53.68 AND saturation_mean <= 0.28 AND exred_mean <= -18.78;4;0.9711340206185567;0.1257;0.9730941704035875;0.7977941176470589
179.0;101.0;9.0;0.0;0.0;0.444448;0.385187;0.611109;0.329633;134.926;126.444;147.222;131.111;-25.4444;36.8889;-11.4444;147.222;0.141107;-2.32873;5;5;value_mean > 65.50 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND exblue_mean > 36.14;4;0.9915397631133672;0.117;0.9953703703703703;0.7904411764705882
142.0;33.0;9.0;0.0;0.0;0.499999;0.623609;0.500001;0.349603;110.593;96.7778;128.667;106.333;-41.4444;54.2222;-12.7778;128.667;0.247776;-2.40802;5;5;rawblue_mean > 65.50 AND value_mean > 65.50 AND exgreen_mean > -17.00;3;0.9944237918215614;0.096;0.9838709677419355;0.6727941176470589
215.0;153.0;9.0;0.0;0.111111;19.6667;8.04447;1.11111;3.8963;8.33333;5.33333;13.4444;6.22222;-9.0;15.3333;-6.33333;13.4444;0.769577;-2.14389;6;6;rawgreen_mean <= 20.44 AND rawred_mean <= 7.08 AND hedge_mean <= 1.44 AND exgreen_mean > -11.00 AND intensity_mean <= 21.91 AND region_centroid_col > 188.00 AND value_mean <= 65.50 AND 9.44 < rawblue_mean <= 28.11 AND -2.19 < hue_mean <= -1.53 AND region_centroid_row <= 176.00 AND region_pixel_count <= 9.00 AND short_line_density_5 <= 0.00 AND exblue_mean > 3.89 AND -10.89 < exred_mean <= -4.22 AND vegde_sd > 1.81;15;0.9523809523809523;0.0024;1.0;0.018867924528301886
8.0;102.0;9.0;0.0;0.0;1.88889;1.85185;1.94444;3.26296;17.9259;18.5556;21.8889;13.3333;1.88889;11.8889;-13.7778;21.8889;0.390329;-1.44704;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND saturation_mean > 0.37;3;0.9591254752851711;0.0626;1.0;0.40794223826714804
166.0;135.0;9.0;0.0;0.0;0.444444;0.272166;0.222222;0.403687;1.40741;0.777778;3.33333;0.111111;-1.88889;5.77778;-3.88889;3.33333;0.972222;-1.88072;6;6;rawgreen_mean <= 6.22 AND rawred_mean <= 7.08 AND exred_mean > -4.22 AND 122.00 < region_centroid_row <= 176.00 AND rawblue_mean <= 28.11 AND value_mean <= 28.78 AND 121.00 < region_centroid_col <= 188.00 AND exgreen_mean > -17.00 AND intensity_mean <= 7.30 AND 3.89 < exblue_mean <= 19.67 AND hedge_mean <= 0.82 AND -2.05 < hue_mean <= -1.53 AND short_line_density_2 <= 0.00;13;0.9377162629757786;0.0048;1.0;0.033962264150943396
56.0;141.0;9.0;0.0;0.0;0.166667;0.182574;0.333333;-1.58946e-08;0.185185;0.0;0.555556;0.0;-0.555556;1.11111;-0.555556;0.555556;0.555556;-2.0944;6;2;exgreen_mean > -3.22 AND saturation_mean > 0.54 AND hue_mean <= -2.05;3;0.9789644012944984;0.0558;0.9607843137254902;0.39357429718875503
169.0;117.0;9.0;0.0;0.0;1.22222;0.620632;1.11111;1.29386;31.2593;27.4444;39.0;27.3333;-11.4444;23.2222;-11.7778;39.0;0.30715;-2.08891;1;1;rawgreen_mean > 20.44 AND region_centroid_row <= 122.00 AND hue_mean > -2.19 AND rawblue_mean > 28.11 AND value_mean <= 65.50 AND hedge_mean <= 1.44 AND exblue_mean > 3.89 AND exgreen_mean > -17.00;8;0.9668874172185431;0.0213;0.8780487804878049;0.14342629482071714
84.0;51.0;9.0;0.0;0.0;1.77778;1.62963;2.66667;0.888889;25.7407;22.6667;35.1111;19.4444;-9.22222;28.1111;-18.8889;35.1111;0.446118;-1.87303;0;0;exgreen_mean <= -17.00 AND rawgreen_mean <= 20.44 AND rawred_mean > 19.78;3;1.0;0.0347;1.0;0.21660649819494585
93.0;195.0;9.0;0.0;0.0;1.83333;1.20646;4.05556;2.12307;61.5926;54.6667;76.6667;53.4444;-20.7778;45.2222;-24.4444;76.6667;0.305593;-2.03712;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9727891156462585;0.0955;1.0;0.6678966789667896
125.0;46.0;9.0;0.111111;0.0;0.611109;0.611616;2.16667;0.781735;124.556;112.778;141.0;119.889;-35.3333;49.3333;-14.0;141.0;0.200124;-2.35769;5;5;rawred_mean > 47.69 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND intensity_mean > 53.68;4;0.993517017828201;0.1382;0.988;0.9080882352941176
22.0;87.0;9.0;0.0;0.0;1.88889;1.25904;1.16667;0.623611;64.037;55.7778;80.3333;56.0;-24.7778;48.8889;-24.1111;80.3333;0.3097;-2.10507;1;1;rawgreen_mean > 46.78 AND region_centroid_row <= 122.00 AND hue_mean > -2.19;3;0.958217270194986;0.0552;0.7572815533980582;0.3107569721115538
120.0;51.0;9.0;0.0;0.0;1.05555;0.712324;2.05555;0.742867;124.407;113.222;141.111;118.889;-33.5556;50.1111;-16.5556;141.111;0.197569;-2.30531;5;5;saturation_mean <= 0.37 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9890350877192983;0.1418;0.9879032258064516;0.9007352941176471
80.0;116.0;9.0;0.0;0.0;1.5;1.63333;1.55556;0.874074;21.7037;21.2222;27.5556;16.3333;-1.44444;17.5556;-16.1111;27.5556;0.407364;-1.63224;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND region_centroid_col <= 121.00;3;0.9628154050464808;0.0539;1.0;0.35018050541516244
226.0;69.0;9.0;0.0;0.111111;19.1111;991.718;20.4444;1039.54;23.8148;19.2222;29.3333;22.8889;-13.7778;16.5556;-2.77778;29.3333;0.508994;-2.48898;2;2;exgreen_mean > -3.22 AND region_centroid_row <= 122.00 AND intensity_mean <= 53.68 AND vedge_mean > 1.22 AND exred_mean <= -10.89;5;0.9578947368421052;0.0063;1.0;0.04417670682730924
81.0;122.0;9.0;0.0;0.111111;7.38889;64.9519;4.83333;42.2556;6.62963;3.33333;11.3333;5.22222;-9.88889;14.1111;-4.22222;11.3333;0.809331;-2.34902;2;2;rawred_mean <= 7.08 AND short_line_density_2 > 0.00 AND region_centroid_row <= 122.00 AND hedge_mean > 2.61 AND exred_mean <= -4.22;5;0.9668202764976959;0.0018;0.8333333333333334;0.020080321285140562
200.0;165.0;9.0;0.111111;0.0;2.27778;3.97408;1.77778;0.918519;17.3333;12.8889;16.4444;22.6667;-13.3333;-2.66667;16.0;22.6667;0.43082;2.4712;3;3;region_centroid_row > 122.00 AND exgreen_mean > -3.22 AND rawblue_mean > 9.44 AND exblue_mean <= 3.89 AND rawred_mean <= 47.69 AND rawgreen_mean > 20.44 AND value_mean <= 65.50 AND hedge_sd <= 1.00;8;0.9584775086505191;0.0141;1.0;0.11851851851851852
193.0;35.0;9.0;0.0;0.0;0.277779;0.285183;0.722221;0.285183;136.481;131.222;146.222;132.0;-15.7778;29.2222;-13.4444;146.222;0.103336;-2.14684;5;5;region_centroid_row <= 81.00 AND rawgreen_mean > 46.78 AND value_mean > 28.78 AND saturation_mean <= 0.28 AND hue_mean <= -2.05 AND intensity_mean > 53.68;6;0.9801980198019802;0.1198;0.9908675799086758;0.7977941176470589
105.0;193.0;9.0;0.0;0.0;3.22222;1.90516;2.88889;2.17733;60.1111;53.1111;75.1111;52.1111;-21.0;45.0;-24.0;75.1111;0.308465;-2.04777;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9645892351274787;0.0964;1.0;0.6678966789667896
57.0;89.0;9.0;0.0;0.0;1.72222;1.30668;6.16667;4.70343;17.0;13.0;24.5556;13.4444;-12.0;22.6667;-10.6667;24.5556;0.477489;-2.12975;6;6;6.22 < rawgreen_mean <= 20.44 AND rawred_mean <= 19.78 AND -2.19 < hue_mean <= -2.05 AND region_centroid_row <= 122.00;4;0.9818840579710145;0.0392;0.9620253164556962;0.28679245283018867
78.0;201.0;9.0;0.0;0.0;2.83333;2.65623;5.0;4.07158;56.4444;51.4444;68.6667;49.2222;-15.0;36.6667;-21.6667;68.6667;0.28043;-1.96946;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00;2;0.9595588235294118;0.0966;1.0;0.6678966789667896
245.0;78.0;9.0;0.111111;0.0;1.88889;1.00741;4.05556;5.66296;30.1852;25.1111;40.3333;25.1111;-15.2222;30.4444;-15.2222;40.3333;0.392034;-2.0667;1;1;rawgreen_mean > 20.44 AND region_centroid_row <= 122.00 AND hue_mean > -2.19 AND exgreen_mean <= -11.00 AND -18.78 < exred_mean <= -10.89 AND region_pixel_count <= 9.00 AND exblue_mean > 3.89 AND rawblue_mean <= 65.50 AND vegde_sd <= 1.81;9;0.9513677811550152;0.0195;0.8888888888888888;0.12749003984063745
