region_centroid_col;region_centroid_row;region_pixel_count;short_line_density_5;short_line_density_2;vedge_mean;vegde_sd;hedge_mean;hedge_sd;intensity_mean;rawred_mean;rawblue_mean;rawgreen_mean;exred_mean;exblue_mean;exgreen_mean;value_mean;saturation_mean;hue_mean;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
29.0;81.0;9.0;0.111111;0.0;2.61111;3.75185;2.72222;3.75185;20.4815;20.1111;26.1111;15.2222;-1.11111;16.8889;-15.7778;26.1111;0.412662;-1.56634;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND hue_mean > -2.05 AND saturation_mean > 0.37;4;0.9502617801047121;0.0594;1.0;0.4124087591240876
19.0;145.0;9.0;0.0;0.0;0.888889;1.67407;2.11111;4.38519;2.07407;0.666667;3.55556;2.0;-4.22222;4.44444;-0.222222;3.55556;0.457672;-2.56977;2;2;hue_mean <= -2.19 AND rawgreen_mean <= 6.22 AND region_centroid_col <= 121.00 AND hedge_sd > 0.42 AND intensity_mean <= 7.30 AND exred_mean <= -4.22;6;0.990990990990991;0.0212;0.9795918367346939;0.1875
202.0;41.0;9.0;0.0;0.0;0.944448;0.772202;1.11111;1.0256;123.037;111.889;139.778;117.444;-33.4444;50.2222;-16.7778;139.778;0.199347;-2.29992;5;5;value_mean > 65.50 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9965277777777778;0.1296;0.988;0.9080882352941176
209.0;191.0;9.0;0.0;0.111111;3.05556;2.30378;5.72222;6.07149;48.2222;43.8889;58.6667;42.1111;-13.0;31.3333;-18.3333;58.6667;0.279764;-1.9649;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND exred_mean <= -10.89;4;1.0;0.0608;1.0;0.44649446494464945
141.0;17.0;9.0;0.111111;0.222222;3.72222;4.4493;5.0;2.319;44.5926;40.3333;54.0;39.4444;-12.7778;28.2222;-15.4444;54.0;0.268186;-2.03005;1;1;region_centroid_row <= 81.00 AND value_mean > 28.78 AND hue_mean > -2.19 AND rawgreen_mean > 20.44 AND vedge_mean > 2.17;5;0.9638403990024937;0.012;0.9230769230769231;0.09448818897637795
14.0;110.0;9.0;0.0;0.0;1.72222;5.35185;2.66667;1.02222;17.9259;18.8889;21.4444;13.4444;2.88889;10.5556;-13.4444;21.4444;0.368848;-1.3451;0;0;exgreen_mean <= -11.00 AND hue_mean > -1.53 AND rawblue_mean <= 65.50 AND rawgreen_mean <= 20.44 AND hedge_mean > 0.82;5;0.9550802139037433;0.0165;1.0;0.12043795620437957
80.0;95.0;9.0;0.0;0.0;1.22222;1.00741;0.944444;0.551851;21.4074;21.3333;26.6667;16.2222;-0.222222;15.7778;-15.5556;26.6667;0.390436;-1.56733;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND rawred_mean > 7.08 AND region_centroid_col <= 121.00;4;1.0;0.0515;1.0;0.354014598540146
130.0;102.0;9.0;0.0;0.0;7.27778;73.7963;9.44444;90.9186;14.3704;10.1111;20.2222;12.7778;-12.7778;17.5556;-4.77778;20.2222;0.575126;-2.37894;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND hedge_mean > 2.61 AND region_centroid_row <= 122.00 AND vegde_sd > 1.81;5;0.9963636363636363;0.0187;1.0;0.12890625
222.0;93.0;9.0;0.0;0.0;1.72222;0.0629626;0.166667;0.0333333;2.44444;1.0;5.44444;0.888889;-4.33333;9.0;-4.66667;5.44444;0.878395;-2.07507;6;6;-2.19 < hue_mean <= -2.05 AND rawgreen_mean <= 6.22 AND -11.00 < exgreen_mean <= -3.22 AND intensity_mean <= 21.91 AND region_centroid_col > 188.00 AND region_centroid_row <= 122.00 AND 1.22 < vedge_mean <= 2.17 AND exred_mean <= -4.22 AND short_line_density_2 <= 0.00 AND region_pixel_count <= 9.00 AND hedge_mean <= 0.82;11;0.9607843137254902;0.0011;1.0;0.015503875968992248
164.0;49.0;9.0;0.0;0.0;1.16667;0.433335;1.5;0.300001;126.185;116.333;141.778;120.444;-29.5556;46.7778;-17.2222;141.778;0.179413;-2.26374;5;5;exred_mean <= -18.78 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9924098671726755;0.1255;0.9872340425531915;0.8529411764705882
228.0;114.0;9.0;0.0;0.0;0.388889;0.0629629;0.833333;0.122222;5.88889;7.0;7.44444;3.22222;3.33333;4.66667;-8.0;7.44444;0.56746;-1.15184;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND exblue_mean > 3.89;3;0.9586466165413534;0.0332;1.0;0.22992700729927007
32.0;206.0;9.0;0.0;0.111111;2.83333;1.77326;5.61111;2.80806;57.6296;50.4444;72.1111;50.3333;-21.5556;43.4444;-21.8889;72.1111;0.30568;-2.08593;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND exblue_mean > 36.14;4;1.0;0.0425;1.0;0.3025830258302583
29.0;195.0;9.0;0.0;0.0;0.444444;0.403687;0.611111;0.680414;16.037;14.4444;13.3333;20.3333;-4.77778;-8.11111;12.8889;20.3333;0.342307;1.94304;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9990243902439024;0.1145;1.0;0.825925925925926
112.0;35.0;9.0;0.0;0.0;1.11111;1.22963;1.44444;0.829631;127.556;117.444;142.556;122.667;-30.3333;45.0;-14.6667;142.556;0.176083;-2.31105;5;5;hedge_sd > 0.42 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69 AND vedge_mean <= 1.22;5;0.9849246231155779;0.0828;1.0;0.5551470588235294
18.0;138.0;9.0;0.0;0.0;0.888889;0.562963;0.833333;0.3;5.74074;7.33333;6.55556;3.33333;4.77778;2.44444;-7.22222;7.33333;0.543871;-0.862108;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND saturation_mean > 0.54;3;0.9537275064267352;0.0541;0.989247311827957;0.3357664233576642
197.0;58.0;9.0;0.0;0.0;0.833335;0.62361;1.44444;1.0037;122.259;110.444;138.778;117.556;-35.4444;49.5556;-14.1111;138.778;0.204147;-2.35727;5;5;rawblue_mean > 9.44 AND value_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9820717131474104;0.1428;0.988;0.9080882352941176
6.0;120.0;9.0;0.0;0.0;0.333333;0.0888889;0.5;0.0777778;1.14815;0.222222;3.0;0.222222;-2.77778;5.55556;-2.77778;3.0;1.0;-2.05729;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND region_centroid_col <= 121.00 AND region_centroid_row <= 122.00 AND exgreen_mean > -3.22 AND exred_mean > -4.22;6;1.0;0.0067;1.0;0.0546875
119.0;191.0;9.0;0.0;0.0;3.11111;2.94895;5.22222;3.42972;59.5926;52.3333;75.2222;51.2222;-21.7778;46.8889;-25.1111;75.2222;0.31901;-2.04705;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND exblue_mean > 36.14;4;1.0;0.0426;1.0;0.3025830258302583
183.0;139.0;9.0;0.0;0.0;0.166667;0.182574;0.222222;0.272166;1.37037;0.888889;3.22222;0.0;-1.44444;5.55556;-4.11111;3.22222;1.0;-1.80307;6;6;-2.05 < hue_mean <= -1.53 AND rawred_mean <= 7.08 AND region_centroid_col > 121.00 AND rawgreen_mean <= 6.22 AND hedge_sd <= 1.00 AND -11.00 < exgreen_mean <= -3.22 AND hedge_mean <= 0.82 AND region_centroid_row <= 176.00 AND 3.89 < exblue_mean <= 36.14 AND saturation_mean > 0.54 AND region_pixel_count <= 9.00 AND short_line_density_2 <= 0.00 AND exred_mean > -4.22 AND rawblue_mean <= 65.50 AND value_mean <= 65.50 AND intensity_mean <= 53.68 AND short_line_density_5 <= 0.00;17;0.9520295202952029;0.004;1.0;0.03875968992248062
238.0;162.0;9.0;0.222222;0.0;0.944445;0.712326;2.66667;0.730297;19.0;15.7778;17.3333;23.8889;-9.66667;-5.0;14.6667;23.8889;0.34003;2.29142;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND exred_mean <= -4.22;3;0.9990147783251232;0.1354;1.0;0.9185185185185185
170.0;143.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;6;hue_mean > -2.19 AND rawgreen_mean <= 6.22 AND rawred_mean <= 7.08 AND region_centroid_col > 121.00 AND exgreen_mean > -11.00 AND saturation_mean <= 0.28 AND vedge_mean <= 0.71;7;1.0;0.0204;1.0;0.16666666666666666
158.0;219.0;9.0;0.111111;0.0;2.27778;3.52963;2.11111;4.07407;14.8889;11.4444;13.5556;19.6667;-10.3333;-4.0;14.3333;19.6667;0.426012;2.3587;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9977426636568849;0.1233;1.0;0.825925925925926
178.0;122.0;9.0;0.0;0.0;0.555555;0.118518;0.777778;0.118519;5.85185;7.33333;6.88889;3.33333;4.44444;3.11111;-7.55556;7.44444;0.549603;-0.942559;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND region_centroid_row <= 122.00 AND saturation_mean > 0.54;4;0.9940476190476191;0.0179;1.0;0.11678832116788321
66.0;160.0;9.0;0.0;0.0;3.0;4.04445;2.77778;0.429629;22.8519;18.2222;31.5556;18.7778;-13.8889;26.1111;-12.2222;31.5556;0.426014;-2.13873;1;1;region_centroid_row <= 176.00 AND value_mean > 28.78 AND hue_mean > -2.19 AND vedge_mean > 2.17 AND intensity_mean > 21.91 AND rawblue_mean > 28.11 AND exred_mean <= -10.89 AND exgreen_mean <= -11.00 AND 0.28 < saturation_mean <= 0.54 AND region_centroid_col <= 121.00 AND hedge_mean > 0.82 AND vegde_sd > 0.83 AND hedge_sd <= 2.16 AND rawgreen_mean > 6.22;14;0.9516728624535316;0.0111;1.0;0.08267716535433071
101.0;42.0;9.0;0.0;0.0;1.11111;0.607408;1.16667;0.744442;137.074;130.444;147.444;133.333;-19.8889;31.1111;-11.2222;147.444;0.115302;-2.26361;5;5;rawred_mean > 7.08 AND hue_mean <= -2.19 AND rawgreen_mean > 46.78 AND vegde_sd <= 0.83;4;0.9814385150812065;0.1036;1.0;0.7610294117647058
83.0;83.0;9.0;0.111111;0.0;0.777779;0.785184;1.66667;3.11111;49.8519;46.0;59.5556;44.0;-11.5556;29.1111;-17.5556;59.5556;0.260605;-1.95852;1;1;region_centroid_row <= 122.00 AND exgreen_mean <= -17.00 AND hue_mean > -2.19 AND rawgreen_mean > 20.44 AND hedge_sd > 2.16 AND saturation_mean <= 0.37;6;0.9652406417112299;0.0034;0.875;0.027559055118110236
149.0;117.0;9.0;0.222222;0.0;0.833333;0.255556;1.0;0.444445;21.2222;21.1111;26.3333;16.2222;-0.333333;15.3333;-15.0;26.3333;0.382629;-1.57448;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND rawred_mean > 7.08 AND vegde_sd <= 0.35;4;1.0;0.0085;1.0;0.05474452554744526
92.0;56.0;9.0;0.0;0.0;0.444443;0.0296294;0.833333;0.566668;126.0;115.889;140.667;121.444;-30.3333;44.0;-13.6667;140.667;0.176061;-2.32678;5;5;exred_mean <= -18.78 AND rawblue_mean > 65.50 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.987012987012987;0.1305;0.9872340425531915;0.8529411764705882
4.0;208.0;9.0;0.111111;0.0;2.33333;1.76383;2.44444;1.69531;14.7778;12.1111;12.2222;20.0;-8.0;-7.66667;15.6667;20.0;0.429398;2.11262;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;1.0;0.1234;1.0;0.825925925925926
23.0;85.0;9.0;0.0;0.0;1.44444;1.05185;1.77778;0.962963;17.963;18.8889;21.8889;13.1111;2.77778;11.7778;-14.5556;21.8889;0.399751;-1.38687;0;0;exgreen_mean <= -11.00 AND hue_mean > -1.53 AND exblue_mean > 3.89;3;1.0;0.0167;1.0;0.12408759124087591
202.0;63.0;9.0;0.0;0.0;0.388889;0.327731;0.444445;0.272166;6.07407;4.0;10.5556;3.66667;-6.22222;13.4444;-7.22222;10.5556;0.653535;-2.04457;6;6;-2.19 < hue_mean <= -1.53 AND intensity_mean <= 7.30 AND rawgreen_mean <= 6.22 AND rawblue_mean <= 28.11 AND region_centroid_col > 188.00 AND region_centroid_row <= 81.00 AND exgreen_mean > -11.00;7;0.9684684684684685;0.0076;1.0;0.046511627906976744
145.0;102.0;9.0;0.0;0.0;0.888889;0.607408;2.61111;1.48519;23.0741;22.1111;29.7778;17.3333;-2.88889;20.1111;-17.2222;29.7778;0.417763;-1.68544;0;0;exgreen_mean <= -17.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND rawblue_mean > 28.11;4;1.0;0.0327;1.0;0.22627737226277372
52.0;33.0;9.0;0.0;0.0;13.8889;13.0242;0.277778;0.250925;35.8148;31.3333;45.5556;30.5556;-13.4444;29.2222;-15.7778;45.5556;0.33727;-2.03043;1;1;region_centroid_row <= 122.00 AND value_mean > 28.78 AND hue_mean > -2.19 AND saturation_mean <= 0.37 AND vedge_mean > 2.17;5;0.9961904761904762;0.0324;0.96875;0.2440944881889764
116.0;125.0;9.0;0.0;0.0;2.83333;0.722649;2.05555;0.574133;60.9259;52.5556;76.4444;53.7778;-25.1111;46.5556;-21.4444;76.4444;0.317206;-2.14505;1;1;region_centroid_row <= 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND saturation_mean <= 0.37 AND region_centroid_col <= 121.00;5;0.9501661129568106;0.0152;1.0;0.1220472440944882
34.0;13.0;9.0;0.0;0.0;0.22222;0.172131;1.55555;0.54433;70.3704;60.6667;88.1111;62.3333;-29.1111;53.2222;-24.1111;88.1111;0.311437;-2.15499;1;1;region_centroid_row <= 122.00 AND exgreen_mean <= -17.00 AND hue_mean > -2.19 AND saturation_mean <= 0.37;4;0.9508009153318078;0.059;0.8173913043478261;0.3700787401574803
50.0;109.0;9.0;0.0;0.0;2.22222;1.22963;2.0;5.91111;5.66667;2.55556;9.66667;4.77778;-9.33333;12.0;-2.66667;9.66667;0.760734;-2.41399;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND region_centroid_col <= 121.00 AND region_centroid_row <= 122.00;4;0.9787985865724381;0.0472;1.0;0.31640625
167.0;189.0;9.0;0.0;0.0;3.77778;2.23772;3.77778;1.54441;58.4074;51.3333;72.4444;51.4444;-21.2222;42.1111;-20.8889;72.4444;0.295523;-2.10133;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND value_mean > 65.50;4;1.0;0.0394;1.0;0.25830258302583026
58.0;232.0;9.0;0.0;0.0;2.5;1.45555;2.55556;0.829629;14.7037;11.2222;13.5556;19.3333;-10.4444;-3.44444;13.8889;19.3333;0.423483;2.40285;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9972577696526508;0.1241;1.0;0.825925925925926
72.0;222.0;9.0;0.111111;0.0;2.38889;2.64074;1.61111;2.28518;14.963;11.6667;13.1111;20.1111;-9.88889;-5.55556;15.4444;20.1111;0.425441;2.28092;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9990243902439024;0.1231;1.0;0.825925925925926
149.0;77.0;9.0;0.0;0.0;2.11111;3.94074;2.44444;6.02963;24.4815;23.4444;31.5556;18.4444;-3.11111;21.2222;-18.1111;31.5556;0.415737;-1.68954;0;0;exgreen_mean <= -17.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND rawred_mean > 7.08 AND exred_mean > -4.22;5;0.9780487804878049;0.0198;1.0;0.13138686131386862
58.0;19.0;9.0;0.0;0.0;1.61111;0.418515;1.5;1.27777;129.926;121.0;142.667;126.111;-26.7778;38.2222;-11.4444;142.667;0.151812;-2.34076;5;5;hedge_sd > 0.42 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawred_mean > 47.69;4;0.9936708860759493;0.0968;0.9833333333333333;0.6507352941176471
40.0;73.0;9.0;0.111111;0.0;1.38889;1.08519;1.61111;2.50741;20.6296;19.7778;26.7778;15.3333;-2.55556;18.4444;-15.8889;26.7778;0.426973;-1.67546;0;0;exgreen_mean <= -11.00 AND exred_mean > -4.22 AND rawred_mean > 7.08 AND saturation_mean > 0.37;4;0.9971910112359551;0.0598;1.0;0.4124087591240876
22.0;125.0;9.0;0.0;0.0;2.27778;1.80637;2.44444;1.3444;58.2222;50.2222;73.7778;50.6667;-24.0;46.6667;-22.6667;73.7778;0.323908;-2.11272;1;1;region_centroid_row <= 176.00 AND exgreen_mean <= -17.00 AND -2.19 < hue_mean <= -2.05 AND rawgreen_mean > 20.44 AND vedge_mean > 2.17 AND 0.28 < saturation_mean <= 0.37 AND vegde_sd > 0.83 AND exblue_mean > 3.89 AND hedge_mean > 1.44 AND intensity_mean > 21.91 AND region_centroid_col <= 63.00 AND short_line_density_2 <= 0.00 AND short_line_density_5 <= 0.00;13;0.9539877300613497;0.0003;1.0;0.011811023622047244
186.0;218.0;9.0;0.0;0.0;1.16667;0.744444;1.16667;0.655555;13.7037;10.6667;12.6667;17.7778;-9.11111;-3.11111;12.2222;17.7778;0.401347;2.38268;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9971264367816092;0.1223;1.0;0.825925925925926
249.0;173.0;9.0;0.111111;0.0;1.66667;1.64654;3.61111;2.11257;55.1852;48.5556;69.5556;47.4444;-19.8889;43.1111;-23.2222;69.5556;0.321085;-2.04172;4;4;region_centroid_row > 122.00 AND exgreen_mean <= -17.00 AND hedge_mean > 2.61 AND rawred_mean > 47.69 AND exblue_mean > 19.67 AND vedge_mean <= 2.17 AND rawblue_mean > 65.50 AND exred_mean <= -10.89 AND short_line_density_5 > 0.00;9;0.976;0.0007;1.0;0.007380073800738007
96.0;133.0;9.0;0.0;0.0;0.0555556;0.0185185;0.222222;0.0296296;0.481482;0.0;1.44444;0.0;-1.44444;2.88889;-1.44444;1.44444;1.0;-2.0944;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND 63.00 < region_centroid_col <= 121.00 AND region_centroid_row <= 176.00 AND exgreen_mean > -3.22 AND rawred_mean <= 7.08;6;0.96;0.0155;0.9655172413793104;0.109375
62.0;223.0;9.0;0.0;0.0;2.5;5.72222;1.66667;2.44444;6.66667;4.88889;4.66667;10.4444;-5.33333;-6.0;11.3333;10.4444;0.59315;2.04659;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9971098265895953;0.1226;1.0;0.825925925925926
176.0;233.0;9.0;0.111111;0.0;1.44444;1.14827;2.61111;1.90224;12.4815;10.3333;8.33333;18.7778;-6.44444;-12.4444;18.8889;18.7778;0.554881;1.90369;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9990749306197965;0.1214;1.0;0.825925925925926
192.0;51.0;9.0;0.0;0.0;0.722224;0.389683;0.944443;0.772203;108.741;95.2222;127.0;104.0;-40.5556;54.7778;-14.2222;127.0;0.250137;-2.38344;5;5;region_centroid_col > 121.00 AND rawred_mean > 47.69 AND hue_mean <= -2.19 AND rawblue_mean > 65.50;4;0.9957627118644068;0.0747;0.9928057553956835;0.5073529411764706
151.0;129.0;9.0;0.0;0.0;8.05556;8.14157;0.722222;0.827758;32.037;27.5556;41.1111;27.4444;-13.4444;27.2222;-13.7778;41.1111;0.338407;-2.0788;1;1;region_centroid_row <= 176.00 AND rawblue_mean > 28.11 AND hue_mean > -2.19 AND saturation_mean <= 0.37 AND vedge_mean > 1.22 AND hedge_mean <= 2.61;6;0.9510763209393346;0.0705;0.9398496240601504;0.4921259842519685
182.0;135.0;9.0;0.0;0.0;4.22222;1.12875;1.11111;1.0256;32.7037;28.5556;41.0;28.5556;-12.4444;24.8889;-12.4444;41.0;0.308824;-2.0932;1;1;region_centroid_row <= 176.00 AND vedge_mean > 2.17 AND saturation_mean <= 0.37 AND exgreen_mean <= -11.00 AND exred_mean > -18.78;5;0.9646739130434783;0.033;0.921875;0.23228346456692914
78.0;72.0;9.0;0.0;0.0;1.11111;1.00741;1.05556;0.729631;125.556;115.333;140.556;120.778;-30.6667;45.0;-14.3333;140.556;0.17933;-2.32084;5;5;exred_mean <= -10.89 AND rawgreen_mean > 46.78 AND hue_mean <= -2.19;3;0.9746192893401016;0.1363;0.9801587301587301;0.9080882352941176
97.0;46.0;9.0;0.0;0.0;1.66667;1.61933;2.22222;1.40897;62.3333;53.2222;79.1111;54.6667;-27.3333;50.3333;-23.0;79.1111;0.326719;-2.1523;1;1;region_centroid_row <= 122.00 AND exgreen_mean <= -17.00 AND vedge_mean > 1.22 AND saturation_mean <= 0.37;4;0.97724399494311;0.0298;0.8769230769230769;0.22440944881889763
77.0;185.0;9.0;0.0;0.0;2.94444;7.66296;6.22222;32.1185;32.5556;29.2222;39.6667;28.7778;-10.0;21.3333;-11.3333;39.6667;0.27036;-2.08527;4;4;region_centroid_row > 176.00 AND rawblue_mean > 28.11 AND hedge_mean > 2.61 AND saturation_mean <= 0.37;4;0.9877232142857143;0.0907;1.0;0.6162361623616236
17.0;94.0;9.0;0.0;0.0;1.72222;3.17407;1.05556;0.951854;20.037;15.7778;28.6667;15.6667;-12.7778;25.8889;-13.1111;28.6667;0.457772;-2.08425;6;6;hue_mean <= -1.53 AND rawgreen_mean <= 20.44 AND hedge_mean <= 1.44 AND region_centroid_row <= 122.00 AND exred_mean > -18.78 AND rawred_mean <= 19.78 AND rawblue_mean > 9.44 AND hedge_sd <= 1.00 AND exgreen_mean <= -3.22 AND saturation_mean > 0.37 AND exblue_mean > 19.67 AND region_centroid_col <= 63.00;12;0.9627118644067797;0.006;1.0;0.046511627906976744
243.0;94.0;9.0;0.0;0.0;0.666667;0.311111;0.222222;0.0296296;1.18519;0.222222;3.22222;0.111111;-2.88889;6.11111;-3.22222;3.22222;0.977778;-2.07124;6;6;-2.19 < hue_mean <= -2.05 AND rawgreen_mean <= 6.22 AND region_centroid_col > 188.00 AND -11.00 < exgreen_mean <= -3.22 AND exred_mean > -4.22 AND rawred_mean <= 7.08 AND vegde_sd <= 0.35 AND 81.00 < region_centroid_row <= 122.00 AND vedge_mean <= 0.71 AND short_line_density_2 <= 0.00 AND region_pixel_count <= 9.00 AND hedge_sd <= 0.42 AND hedge_mean <= 0.82 AND exblue_mean > 3.89 AND short_line_density_5 <= 0.00 AND value_mean <= 65.50;16;0.9528535980148883;0.0016;0.75;0.011627906976744186
229.0;104.0;9.0;0.0;0.0;0.5;0.547722;2.83333;2.04124;19.7778;16.3333;26.1111;16.8889;-10.3333;19.0;-8.66667;26.1111;0.375532;-2.15064;6;6;-2.19 < hue_mean <= -2.05 AND vedge_mean <= 0.71 AND rawblue_mean <= 65.50 AND rawgreen_mean <= 20.44 AND region_centroid_row <= 122.00 AND region_centroid_col > 188.00 AND rawred_mean <= 47.69 AND saturation_mean <= 0.54;8;0.982051282051282;0.0047;1.0;0.031007751937984496
253.0;75.0;9.0;0.0;0.0;0.666668;0.266666;0.888888;0.385187;88.5556;72.0;115.889;77.7778;-49.6667;82.0;-32.3333;115.889;0.378682;-2.232;5;5;value_mean > 65.50 AND intensity_mean > 53.68 AND hue_mean <= -2.19 AND rawblue_mean > 65.50;4;0.9869281045751634;0.1341;0.988;0.9080882352941176
156.0;188.0;9.0;0.0;0.0;4.27778;2.31341;5.0;3.74759;61.2593;55.1111;75.6667;53.0;-18.4444;43.2222;-24.7778;75.6667;0.300242;-1.99775;4;4;region_centroid_row > 176.00 AND exgreen_mean <= -17.00 AND vedge_mean > 2.17 AND value_mean > 65.50;4;1.0;0.0415;1.0;0.25830258302583026
30.0;124.0;9.0;0.0;0.0;0.611111;0.107407;0.611111;0.107407;6.0;7.44444;7.22222;3.33333;4.33333;3.66667;-8.0;7.77778;0.571649;-0.987873;0;0;exgreen_mean <= -3.22 AND hue_mean > -1.53 AND saturation_mean > 0.54 AND rawgreen_mean <= 6.22;4;0.9931972789115646;0.0549;0.989247311827957;0.3357664233576642
2.0;44.0;9.0;0.0;0.0;2.16667;2.38889;2.38889;1.52963;18.7407;17.3333;25.2222;13.6667;-4.22222;19.4444;-15.2222;25.2222;0.457681;-1.75373;0;0;exgreen_mean <= -11.00 AND hue_mean > -2.05 AND saturation_mean > 0.37 AND region_centroid_row <= 122.00 AND region_centroid_col <= 63.00;5;1.0;0.0318;1.0;0.20072992700729927
252.0;82.0;9.0;0.0;0.0;1.05555;0.41852;0.777778;0.474074;38.8889;34.5556;48.4444;33.6667;-13.0;28.6667;-15.6667;48.4444;0.303876;-2.02804;1;1;region_centroid_row <= 122.00 AND rawblue_mean > 28.11 AND hue_mean > -2.19 AND region_centroid_col > 188.00 AND rawred_mean <= 47.69 AND value_mean > 28.78 AND saturation_mean <= 0.37;7;0.9736842105263158;0.0198;0.9473684210526315;0.14173228346456693
179.0;133.0;9.0;0.0;0.0;2.38889;2.3797;0.888889;0.750308;36.7778;32.0;46.3333;32.0;-14.3333;28.6667;-14.3333;46.3333;0.313397;-2.09157;1;1;region_centroid_row <= 176.00 AND vedge_mean > 2.17 AND saturation_mean <= 0.37 AND exgreen_mean <= -11.00 AND hedge_mean <= 2.61;5;0.9598393574297188;0.0397;0.9428571428571428;0.25984251968503935
101.0;121.0;9.0;0.111111;0.0;0.666667;0.843274;1.5;0.888194;3.40741;1.11111;6.0;3.11111;-6.88889;7.77778;-0.888889;6.0;0.843518;-2.51916;2;2;hue_mean <= -2.19 AND saturation_mean > 0.54 AND region_centroid_col <= 121.00 AND region_centroid_row <= 122.00;4;0.9918200408997955;0.046;1.0;0.31640625
36.0;243.0;9.0;0.111111;0.0;1.88889;1.85185;2.0;0.71111;13.3333;9.88889;12.1111;18.0;-10.3333;-3.66667;14.0;18.0;0.452229;2.36831;3;3;exgreen_mean > -3.22 AND hue_mean > -1.53 AND region_centroid_row > 176.00;3;0.9977349943374858;0.1178;1.0;0.825925925925926
23.0;129.0;9.0;0.0;0.0;0.5;0.0777778;0.388889;0.151852;0.518518;0.0;1.55556;0.0;-1.55556;3.11111;-1.55556;1.55556;0.777778;-2.0944;2;2;hue_mean <= -2.05 AND saturation_mean > 0.54 AND 81.00 < region_centroid_row <= 176.00 AND exgreen_mean > -3.22 AND region_centroid_col <= 121.00 AND rawred_mean <= 7.08 AND vegde_sd <= 0.35 AND region_pixel_count <= 9.00;8;0.9331896551724138;0.0226;0.8292682926829268;0.1328125
235.0;86.0;9.0;0.0;0.0;0.277778;0.0185185;0.277778;0.062963;12.3333;7.77778;21.1111;8.11111;-13.6667;26.3333;-12.6667;21.1111;0.630928;-2.12015;6;6;hue_mean <= -2.05 AND hedge_mean <= 0.82 AND 7.08 < rawred_mean <= 19.78 AND region_centroid_row <= 176.00 AND region_centroid_col > 121.00 AND rawgreen_mean <= 20.44 AND rawblue_mean > 9.44 AND exred_mean <= -10.89;8;0.9552845528455285;0.0098;1.0;0.07751937984496124
