GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,class
124.136187,256.204082,134.346939,559.816327,20.236564,0
123.388814,433.096774,403.672043,686.354839,24.618737,0
122.098026,227.03125,104.479167,585.135417,28.648733,0
123.067633,233.884615,111.346154,789.653846,23.73909,0
121.134542,239.757576,124.272727,549.545455,24.420243,0
116.607345,240.494382,109.696629,846.6966289999999,32.68998,0
141.665272,201.333333,90.133333,518.85,25.864304,0
121.981426,253.682353,119.388235,808.2823530000001,19.470336,0
115.672269,182.0,77.133333,309.6,23.038711,0
100.773109,326.533333,250.6,399.2,12.861657,0
128.383648,243.183333,112.783333,859.383333,15.068538,0
139.16071399999998,221.571429,107.5,510.071429,20.428197,0
127.80718,202.711957,120.722826,415.804348,27.258971000000003,1
118.15032,241.881356,118.881356,728.237288,36.677253,0
150.91958,191.555556,91.111111,622.388889,14.221029,0
125.569124,222.707317,101.439024,775.134146,21.64281,0
125.882353,260.11764700000003,148.823529,357.411765,24.566272,0
126.028947,181.125,87.875,371.875,17.425586,0
135.548684,223.458333,107.479167,236.479167,20.989415,0
123.5141,229.724138,118.310345,621.793103,18.018025,0
131.30708700000002,236.5,111.0,702.0,42.085478,0
124.173788,214.757377,99.295082,530.688525,43.088548,0
142.52963,254.5,116.529412,871.147059,10.154856,0
123.977431,412.083333,304.888889,420.527778,45.893765,0
142.340278,212.0,86.666667,552.888889,30.730258000000003,0
133.22413799999998,203.471338,91.515924,514.872611,29.322683,0
110.179894,288.75,173.333333,360.25,12.893528,0
136.519868,216.631579,101.421053,474.894737,24.044626,0
112.252414,208.076923,91.659341,385.10989,31.139639000000003,0
129.53524199999998,218.57894700000003,94.789474,473.824561,29.206475,0
137.149552,208.0,104.923077,366.054945,32.80093,0
127.524669,204.714286,95.161905,495.971429,26.334255,0
126.718377,202.556962,89.49367099999999,424.506329,24.26051,0
120.923142,240.966667,117.066667,668.746667,26.287302,0
135.846803,265.485915,125.260563,885.021127,18.141339,0
125.41959,237.471015,114.014493,575.036232,21.22615,0
152.738636,234.636364,119.272727,505.090909,13.376307999999998,0
132.02651,244.069767,123.232558,703.930233,23.601638,0
121.452278,212.327586,95.741379,623.6206900000001,23.834254,0
110.301047,191.083333,81.916667,368.25,20.506732,0
121.322894,211.672414,95.37931,499.448276,45.682449,0
120.962121,225.793103,99.982759,731.051724,23.099459,0
131.748222,193.431818,85.931818,398.5,24.645786,0
131.554641,215.405567,101.198807,483.9224650000001,39.677165,0
134.433239,185.516854,81.58426999999999,306.752809,16.874302,0
136.855319,197.8,91.833333,475.366667,12.864248,0
137.804198,187.954338,81.16895,301.251142,20.95872,0
128.437222,264.113924,178.911392,357.139241,11.740518,0
126.282154,185.412587,87.00699300000001,283.041958,11.65932,0
116.206776,199.203704,89.333333,535.3148150000001,25.142775,0
116.993007,356.0,228.333333,456.833333,70.78763199999999,0
142.605,216.24,95.12,531.24,30.959742,0
134.577089,229.739726,115.09589,508.465753,28.981297,0
137.038745,231.588235,114.862745,462.813726,29.822822,0
120.274419,247.102941,117.014706,823.9852940000001,27.25882,0
121.877083,405.266667,348.933333,688.533333,36.406669,0
139.85585600000002,217.857143,90.857143,569.857143,31.998166,0
141.286,250.8125,140.59375,395.75,17.479423999999998,0
122.858173,213.153846,94.769231,558.115385,15.858099,0
155.618056,218.888889,94.888889,698.111111,17.237628,0
69.545455,710.0,579.0,731.0,0.0,0
128.46416599999998,235.840426,115.904255,513.414894,20.083484,0
121.129139,220.421053,107.789474,767.0,23.223069,0
134.442345,221.969112,107.444015,524.092664,27.156957,0
123.708877,223.854167,108.291667,521.958333,27.177073,0
138.112527,194.966667,83.366667,358.733333,14.90548,0
142.346499,237.114286,101.542857,667.285714,27.442496,0
118.919028,200.910256,86.269231,565.384615,17.675782,0
109.643902,230.961539,112.807692,635.115385,15.476887,0
155.243056,186.666667,77.333333,292.0,11.06323,0
155.87053600000002,214.285714,96.357143,582.0,21.074697,0
133.35091699999998,184.236364,76.345455,283.290909,19.751882,0
123.401931,199.228571,87.628571,309.828571,16.520996,0
140.554645,247.782609,129.869565,503.26087,25.529922,0
117.007353,210.970588,90.029412,538.5,31.770751,0
137.2,214.6,98.857143,513.7428570000001,22.260719,0
119.750417,234.039735,108.238411,687.8476820000001,34.121691,0
110.672185,238.894737,116.736842,565.368421,15.630604,0
131.18,186.25,79.5,384.0,16.381082,0
136.492683,261.769231,137.153846,438.76923099999993,19.502086,0
129.469537,258.615942,129.992754,597.586957,21.27599,0
134.914798,206.0,85.98214300000001,373.821429,17.99106,0
117.878677,175.529412,83.88235300000001,188.294118,17.015767,1
144.27184499999998,229.846154,105.923077,641.307692,18.397967,0
118.90458,196.545455,81.606061,516.424242,26.560533000000003,0
113.89375,237.8,114.2,536.4,26.128289,0
138.833506,189.114754,88.32786899999999,341.885246,16.618747,0
124.862112,230.980392,110.921569,483.588235,11.931111,0
100.879808,228.230769,102.384615,595.846154,17.022436,0
116.495954,258.360856,123.030581,811.9113150000001,17.663286,0
127.842566,210.255814,86.976744,473.534884,41.473743,0
131.36611200000002,186.0,82.738095,273.642857,17.180052,0
124.229167,210.333333,110.666667,457.0,17.211108,0
147.535433,230.0,116.75,671.0,21.569655,0
129.632184,232.166667,123.533333,434.6,34.570745,0
131.127107,180.06911100000002,76.99859000000001,283.702398,20.257956,0
127.938383,206.285714,98.265306,553.8775509999999,29.12433,0
98.96875,213.666667,97.666667,454.333333,32.446965000000006,0
118.601233,232.37704900000003,103.95082,754.639344,36.020896,0
183.28125,270.0,146.0,430.0,29.5,0
135.107955,228.272727,94.545455,693.090909,25.669547,0
128.574659,221.865672,102.11194,614.0597019999999,30.084651,0
144.283088,222.823529,102.058824,601.823529,25.148418,0
128.16095,278.229167,164.833333,424.416667,12.707992,0
119.342342,227.571429,106.71428600000002,717.857143,28.60498,0
97.642857,193.142857,82.42857099999999,373.714286,19.920249,0
132.678821,259.126984,170.34127,519.9126980000001,23.550458,0
122.25,167.538462,77.923077,272.923077,18.813315,0
146.589342,182.9,77.9,343.5,12.165114,0
132.804688,245.25,115.125,690.125,25.332477,0
120.309091,253.516129,121.677419,692.064516,34.115431,0
108.962791,231.814815,107.444444,713.4444440000001,21.90383,0
120.516667,217.533333,104.066667,463.6,12.354756,0
136.48138899999998,189.78808,79.298013,368.827815,18.62708,0
140.217247,199.342105,98.763158,408.973684,22.037883,0
125.363763,227.881482,104.22963,643.140741,28.00983,0
117.958084,212.571429,96.857143,700.190476,20.164966,0
115.7025,202.12,95.0,436.28,51.291387,0
112.19802,214.81579,96.236842,686.789474,37.235866,0
124.111429,222.477273,96.772727,495.977273,18.408361,0
117.473958,247.833333,117.333333,844.833333,17.658607,0
114.038356,232.217391,108.630435,704.326087,14.000354000000002,0
104.796875,289.5,183.5,355.5,36.643553,0
142.817544,213.888889,116.0,203.055556,10.434984,0
121.036842,215.958333,101.25,617.625,23.55888,0
136.23873899999998,224.571429,100.857143,664.142857,22.712039,0
124.010204,215.59459500000003,117.027027,477.297297,24.574628,1
134.582844,253.0,114.981482,836.777778,16.273985,0
127.01259,210.314286,93.057143,532.828571,29.934568,0
140.772152,207.52,93.88,448.28,22.859081,0
117.115752,243.419048,120.133333,584.542857,35.180493,0
120.88526,205.826667,94.773333,513.133333,35.09346,0
114.46093799999998,190.0,82.0,149.25,9.164938,0
127.186975,233.533333,102.0,737.6,17.982739000000002,0
137.458042,249.333333,132.11111100000002,575.611111,16.524299,0
131.656766,347.894737,288.973684,578.868421,38.980685,0
117.254417,204.0,95.5,356.0,15.722909,0
117.424809,271.486487,170.756757,379.567568,24.111653,0
149.496324,243.11764700000003,116.882353,736.705882,26.321673,0
138.845411,186.230769,83.076923,390.307692,21.343901,0
117.839196,240.28,103.24,774.12,21.020219,0
121.08845,215.540984,98.540984,468.622951,13.697739000000002,0
117.76581000000002,214.6875,95.984375,449.1875,12.939613,0
105.510417,225.5,97.5,669.833333,17.660966000000002,0
114.415709,215.212121,95.606061,497.878788,35.856694,0
134.549858,226.204546,99.704545,676.7727269999999,50.395927,0
119.020188,217.425532,94.319149,630.042553,21.368567,0
116.802292,171.045455,79.272727,334.136364,37.850183,0
123.776224,203.555556,90.080808,378.616162,18.241826,0
120.95114,230.665339,116.705179,486.0,38.469832,0
111.632353,232.588235,102.294118,569.529412,14.867116,0
119.732737,231.938776,102.530612,688.142857,30.832662,0
145.084211,197.611111,85.166667,351.611111,20.971542000000003,0
134.35968400000002,209.25,99.25,200.75,12.107429,0
118.104167,227.333333,106.666667,673.0,27.922512,0
110.596639,256.266667,113.866667,838.8,11.939849,0
130.164158,190.602273,82.909091,347.284091,15.568294,0
132.75,227.5,97.0,631.0,21.36196,0
122.135081,237.129032,110.870968,683.483871,31.289026,0
106.708861,213.6,93.4,627.0,7.797435000000001,0
126.820698,204.687898,93.273885,567.382166,27.608503,0
138.017143,224.363636,104.0,721.636364,20.613724,0
139.770774,201.545455,92.818182,502.181818,12.473526,0
136.912926,211.45714300000003,96.028571,491.842857,28.392238,0
138.525,208.45,90.75,607.15,43.524131,0
116.696462,218.441177,95.382353,592.1176469999999,32.638366999999995,0
144.210227,254.636364,126.090909,622.636364,23.752512,0
111.83928600000002,203.142857,91.142857,575.714286,15.67609,0
133.854167,166.407407,78.740741,254.37037,14.175076,1
112.048077,252.461539,144.384615,375.692308,24.609134,0
130.45371200000002,188.173913,87.768116,253.985507,21.495719,0
128.45904099999998,198.642857,88.67857099999999,340.017857,27.152316,0
128.09481599999998,177.34381100000002,74.850688,247.561886,15.877373,0
129.054709,232.542857,116.15,464.578571,23.416809,0
138.451429,211.272727,94.0,623.954546,26.855483000000003,0
117.309779,243.251256,116.562814,553.38191,27.895812,0
126.636641,262.325301,152.105422,423.572289,25.082871,0
134.76388899999998,208.833333,84.333333,406.722222,29.202148,0
108.394531,254.625,117.6875,895.0,27.959793,0
128.819836,188.637681,83.507246,387.304348,23.796219,0
116.980057,195.045455,85.787879,376.727273,39.672433000000005,0
123.479167,349.969697,248.787879,406.484849,15.835820000000002,0
135.192961,202.038462,90.384615,477.346154,36.942998,0
117.191406,224.0,107.0,687.75,28.718937,0
109.176136,248.181818,125.545455,708.545455,16.789903,0
133.293982,195.966887,84.735099,330.082782,20.08743,0
135.066406,233.25,101.4375,699.625,17.037528,0
127.205707,302.145833,197.166667,394.083333,19.001359,0
132.132193,185.642276,82.195122,274.617886,13.882975,0
99.159722,241.222222,116.777778,644.222222,34.628184000000005,0
139.917847,191.0,82.26087,395.478261,18.921887,0
142.1,222.0,101.0,697.0,51.795753000000005,0
120.803738,188.037037,87.222222,367.074074,17.915286,0
146.397213,207.333333,90.5,537.111111,19.919282,0
127.481872,280.157895,165.378947,741.2526320000001,40.357433,0
139.014286,183.272727,78.772727,365.590909,15.501599,0
139.195402,211.545455,99.545455,516.909091,31.413005,0
124.628947,189.416667,99.041667,347.333333,24.653396,1
135.225,217.0,94.75,636.0,22.554988,0
133.1875,225.071429,103.285714,594.714286,27.541157,0
135.882051,215.081633,108.591837,553.428571,29.080308,0
109.30163,216.956522,98.956522,600.086957,16.561394,0
117.226601,181.588235,79.235294,364.745098,24.434787,0
128.25549099999998,202.139535,91.406977,541.430233,18.07634,0
114.269231,361.258065,285.870968,689.1935480000001,30.076074,0
118.125,205.444444,91.111111,528.222222,43.833016,0
118.550315,202.4,89.05,490.5,36.164762,0
126.228029,231.433962,118.943396,392.528302,17.207506,0
123.854494,213.272727,100.568182,645.2727269999999,34.318355,0
133.82857099999998,202.909091,95.909091,508.545455,15.473251,0
140.85714299999998,175.75,79.916667,293.0,6.015605,0
100.9375,250.0,120.0,800.0,17.451166,0
136.895833,212.066667,90.933333,534.866667,42.921427,0
132.357955,241.393939,129.757576,334.121212,20.504429,0
103.789474,223.0,100.0,596.5,12.446552,0
144.590136,201.783784,93.540541,502.702703,26.431465000000003,0
126.042105,210.708333,97.583333,618.75,17.766962,0
127.835697,201.358491,116.509434,372.132076,23.929111,1
136.320652,216.826087,102.869565,474.217391,32.918528,0
138.39226499999998,200.235294,103.294118,431.41176500000006,22.165312,1
119.592391,166.0,98.652174,218.478261,27.152722,0
139.325253,210.483871,94.064516,496.096774,23.336831,0
126.34902,222.0,106.0,559.0625,47.075073,0
119.319318,208.145631,90.23301,476.796117,32.798516,0
146.570048,199.346154,86.5,438.461539,18.822906,0
139.156576,217.366667,98.733333,590.3,22.595698,0
0.0,450.0,279.0,592.0,0.0,0
124.551319,265.302181,145.034268,178.757009,6.245941999999999,0
115.251563,194.0,82.125,417.425,21.919155,0
114.179389,225.757576,98.424242,455.484849,15.487013,0
133.519192,240.645161,112.83871,537.967742,27.561472,0
124.937107,226.5,94.5,706.5,20.153164,0
134.742857,222.272727,102.363636,664.4772730000001,43.263869,0
109.46875,216.5,104.0,611.0,18.220105,0
117.252055,257.0,118.434783,929.0,8.04148,0
123.440228,205.181818,88.424242,515.030303,26.205517,0
145.625,208.0,86.625,458.25,23.334524,0
116.945378,208.8,105.466667,329.4,38.000819,0
103.476744,221.090909,96.454545,545.2727269999999,15.516986,0
122.493289,207.894737,93.842105,554.0,10.985006,0
124.526731,188.027778,97.222222,356.291667,17.160912,0
112.78125,171.222222,79.222222,146.777778,15.187307999999998,1
123.997297,221.671429,156.242857,493.41428600000006,24.439196,1
140.135638,210.531915,93.978723,422.595745,26.347282,0
122.016372,244.369863,113.910959,708.130137,17.282091,0
134.22911100000002,198.7,86.14285699999999,377.957143,28.896723,0
125.166667,247.5,113.25,797.0,21.828522,0
120.445055,208.218579,92.251366,477.901639,36.844809000000005,0
95.75625,193.4,83.5,417.5,13.87804,0
137.989583,208.0,96.0,562.666667,34.383762,0
131.310618,197.95,84.35,383.05,18.723381,0
115.743049,195.15,85.45,401.6,26.559655,0
129.437225,195.30131,84.179039,370.20524,22.072286,0
113.13281299999998,232.083333,106.166667,782.958333,30.467167,0
103.5375,263.4,122.8,894.6,16.698503,0
140.583333,209.0,96.0,475.333333,32.874762,0
128.621546,233.445055,103.186813,706.3516480000001,11.739602,0
145.409449,230.6875,118.625,462.375,23.470394,0
132.0,187.333333,78.647059,334.37254900000005,20.418422,0
139.831897,207.62069,94.241379,465.965517,23.98181,0
124.819334,240.5,113.1,753.25,14.948579,0
145.11261299999998,204.714286,85.714286,495.071429,22.285829,0
139.325,252.6,113.4,812.0,23.760471,0
120.99375,343.25,237.675,387.65,25.169314,0
126.666667,246.113208,143.84905700000002,440.58490599999993,35.59827,0
116.011111,234.705882,106.352941,788.1176469999999,20.013144,0
106.603774,235.4,120.4,436.6,22.348378,0
110.519231,255.307692,118.615385,764.461539,27.744609000000004,0
114.543605,207.906977,134.627907,437.581395,28.370091,1
116.01023,254.536585,122.943089,657.707317,25.399121,0
143.458225,191.916667,79.770833,353.916667,18.092308,0
123.89489,245.259259,119.064815,798.2685190000001,38.726628000000005,0
147.548173,188.789474,82.73684200000001,302.684211,11.627411,0
131.746667,183.874286,78.205714,237.24,13.889472,0
115.750696,221.866667,103.6,624.088889,17.869845,0
113.203125,229.5,103.333333,725.666667,30.589577,0
147.042969,233.5,115.75,528.5,18.983134,0
116.184211,185.28,77.58,414.18,37.868874,0
116.919608,195.3125,85.1875,415.84375,31.518208,0
146.261719,206.34375,109.375,536.03125,15.973489,1
119.524133,214.746988,93.987952,519.8192769999999,38.667995,0
133.371528,405.777778,331.944444,564.111111,36.839366,0
134.231071,211.708333,96.145833,556.875,30.223445,0
130.66573799999998,189.835165,81.901099,274.40659300000004,13.595312,0
153.75,199.75,81.75,467.25,25.13184,0
124.416174,204.9375,89.5625,347.875,15.304175,0
115.469675,265.895349,119.197674,877.7441859999999,13.493022,0
116.245283,201.275,87.1,407.275,17.42491,0
141.597723,184.242424,75.939394,370.878788,12.786083,0
129.859833,269.666667,158.0,348.633333,15.407213,0
94.875,223.25,102.25,753.5,13.160072,0
124.155803,238.015444,109.166023,744.312741,37.635234,0
123.080201,231.0,117.8,299.96,26.159694,0
137.222892,216.826923,124.442308,458.846154,28.770542,1
140.07638899999998,222.333333,86.777778,505.1111110000001,23.853462,0
129.140625,218.4375,96.0,638.0,22.311625,0
114.131148,256.26087,142.869565,470.956522,16.877183,0
148.193277,214.866667,97.866667,603.266667,12.619914,0
87.3125,195.0,83.0,353.5,7.822244,0
137.698925,262.0,154.82857099999998,445.628571,18.245849,0
129.34133300000002,536.3617019999999,511.680851,761.851064,78.32356800000001,0
135.491879,204.62963,84.85185200000001,483.314815,28.551640000000003,0
126.05615,195.0,89.489362,379.744681,28.286896,0
133.076659,194.509091,83.509091,394.163636,40.890477,0
133.173179,187.883333,81.95,400.95,19.770742,0
128.71579,229.0,113.5,794.0,23.057898,0
95.857143,248.142857,116.28571399999998,805.428571,15.663554,0
125.297773,202.550595,92.738095,579.217262,34.301396000000004,0
125.329942,217.418605,95.790698,630.348837,61.359609,0
118.429565,242.555556,114.138889,483.916667,26.233446,0
116.823735,232.458333,109.527778,648.041667,18.594598,0
97.820513,222.2,97.4,668.8,19.466895,0
128.329365,250.375,121.375,914.125,20.650529,0
131.075704,198.277778,88.0,506.6111110000001,53.740001,0
136.032319,221.0,124.090909,514.090909,17.60014,1
131.957317,388.638889,322.444444,623.763889,79.262612,0
130.807692,217.535714,101.75,502.678571,20.013388,0
134.535127,201.119048,89.702381,505.428571,33.931709999999995,0
133.238202,194.035714,83.214286,554.071429,19.811484,0
102.820313,195.1875,91.75,330.875,12.942179,0
128.368754,211.354497,140.650794,411.301587,24.842135,1
113.4125,243.066667,110.333333,808.266667,19.074124,0
131.502175,216.31383,97.792553,567.117021,27.518256,0
126.891304,247.434783,109.956522,735.956522,33.103036,0
122.724891,201.448276,87.655172,359.344828,22.801005,0
115.222432,225.70149300000003,106.567164,472.641791,13.5562,0
118.285897,225.61224500000003,108.326531,657.938776,24.816377,0
122.757576,205.96,86.76,407.68,17.82358,0
120.518438,262.37931000000003,120.103448,914.793103,38.86802,0
139.399915,187.127517,78.583893,332.369128,22.836817,0
137.904376,244.820513,128.76923100000002,446.153846,16.940123999999997,0
146.765957,210.0,92.666667,550.333333,34.377399,0
111.625,186.5,75.0,281.75,19.980155,0
134.275424,200.533333,95.566667,220.216667,25.690135,0
133.195302,231.657754,120.786096,452.037433,29.648156,0
111.328947,251.57894700000003,126.157895,726.157895,28.094912,0
133.479592,224.540541,95.810811,604.027027,22.787454,0
134.956962,305.0,176.32,289.36,9.795182,0
106.555556,201.222222,83.55555600000001,467.666667,33.426906,0
127.851629,226.759615,107.259615,590.942308,32.228055,0
131.208571,211.613636,100.272727,580.590909,21.950734,0
119.669291,200.5,104.0,328.25,14.752118,1
132.06315800000002,188.666667,97.2,262.8,12.130952,1
141.0,192.5,86.67647099999999,401.764706,20.617647,0
112.169811,199.5,89.25,539.45,16.282736,0
132.834753,189.864865,96.432432,367.45946,21.006451,1
116.840018,268.623188,127.565217,855.536232,22.499257,0
126.517992,267.552239,154.61194,338.492537,21.772605,0
125.674286,228.727273,96.909091,598.181818,38.839918,0
123.523754,243.018519,128.666667,396.0,21.406703,0
124.244876,308.87931000000003,197.189655,722.3793099999999,50.264961,0
132.467266,216.755102,118.44898,584.469388,22.559265,1
138.367089,206.8,85.8,372.6,20.05561,0
121.140625,797.0,608.0,819.0,74.87823399999999,0
129.28571399999998,204.744186,88.744186,496.488372,34.597164,0
115.925824,199.956522,89.521739,429.0434780000001,39.838379,0
140.22593500000002,227.088608,103.164557,538.6962030000001,27.777569,0
117.083676,248.445652,137.423913,510.086957,27.053533,0
150.312,261.5,147.5,343.0,7.615773,0
106.008571,201.0,85.818182,579.0,18.877432,0
137.980114,216.409091,97.863636,597.636364,38.664054,0
137.60929,220.782609,102.130435,549.2608700000001,26.430063,0
139.974085,221.121951,101.707317,624.609756,37.420819,0
137.9975,236.4,127.52,673.0,29.057626000000003,1
130.99334299999998,182.616279,78.337209,217.430233,15.604378,0
129.088889,208.645161,95.419355,490.193548,34.697234,0
123.417015,207.933333,90.977778,484.577778,36.52994,0
110.4375,204.0,87.590909,509.636364,28.009591,0
133.257948,237.816092,114.172414,682.862069,33.358278000000006,0
133.403378,183.387097,94.924731,292.602151,18.932544,1
134.665428,205.451613,96.543011,365.080645,30.571782,0
126.762883,447.326829,370.004878,550.590244,49.09102,0
133.644814,245.5,118.359375,682.171875,38.243004,0
145.2375,226.0,101.0,593.0,31.745236,0
125.664502,238.655172,121.758621,527.517241,18.819627,0
129.48996,207.5,86.5,294.25,11.151653,0
127.0,226.181818,101.909091,599.0,25.90925,0
127.765766,187.0,82.35714300000001,310.142857,15.443941,0
140.703125,207.111111,95.777778,504.305556,24.568059,0
128.36158799999998,211.525424,96.762712,508.525424,23.210143,0
122.434402,202.446154,88.769231,477.246154,24.626747,0
112.667458,258.814815,138.18518500000002,485.851852,21.874376,0
139.592771,253.153846,122.423077,757.346154,28.350407,0
138.595057,247.606061,112.515152,730.818182,29.939363,0
133.706271,467.473684,341.31579,508.263158,61.433657,0
130.523112,218.089286,125.359375,214.526786,26.446337,0
103.149606,240.6875,117.875,561.8125,20.719009,0
104.3125,202.0,93.0,413.0,18.580157,0
121.929348,208.73913,93.26087,706.3478259999999,18.719297,0
113.083333,215.222222,96.222222,552.277778,25.292853,0
137.694226,240.291667,107.395833,852.1875,32.385670000000005,0
144.523499,180.083333,82.645833,327.666667,13.929822,0
133.959497,259.711111,125.066667,758.222222,34.414137,0
135.627566,243.0,117.976744,642.046512,54.445849,0
119.827465,257.0,120.722222,865.2777779999999,21.595324,0
124.749895,277.513333,157.306667,550.973333,36.423253,0
111.753927,230.833333,115.375,546.041667,30.424742,0
134.535406,193.724771,83.39449499999999,395.146789,25.827528,0
129.36314099999998,258.827411,119.715736,731.827411,15.229783,0
125.46875,188.0,86.0,439.0,12.316148,0
118.061957,228.728324,111.595376,451.595376,29.671808,0
119.347096,231.033333,112.444444,461.277778,22.538253,0
131.452889,232.181818,137.710744,365.603306,16.736437,0
118.833333,242.904762,111.52381,594.952381,26.810327,0
137.291971,229.023256,106.697674,568.651163,17.512817000000002,0
128.798479,229.424242,116.0,403.606061,26.578677000000003,0
107.635678,250.12,118.92,943.76,22.288078,0
134.516216,191.514286,80.971429,387.6,24.119685,0
120.86418700000002,203.890411,84.835616,391.424658,29.376865,0
119.37747,220.40625,101.9375,545.125,19.118846,0
133.983444,195.552632,90.921053,319.368421,19.731736,0
129.167916,205.476191,92.738095,395.261905,28.841983000000003,0
139.076316,243.083333,115.708333,747.0,20.899520000000003,0
129.857644,275.8,146.855556,645.7888889999999,33.406040999999995,0
117.67052,239.584615,112.369231,803.476923,26.724516,0
93.203125,364.0,235.0,490.0,101.566173,0
126.739726,203.391304,129.904348,390.817391,20.635785,1
129.01566499999998,236.55184,130.869565,375.852843,29.515514000000003,0
122.466921,250.969697,150.257576,466.227273,30.577127,0
118.548354,272.770492,134.163934,765.770492,25.523953,0
132.288221,252.68,111.72,799.16,29.098069,0
156.083333,228.0,103.0,725.0,24.828859,0
114.452381,428.04761900000005,278.0,518.0,118.857105,0
124.988636,235.0,123.392857,407.964286,14.498065,0
130.433502,249.238267,114.617329,726.6787,9.28077,0
130.65625,262.0,118.0,793.0,32.499038,0
120.627717,211.130435,92.956522,622.0,29.968793,0
125.896414,209.75,90.25,477.25,33.806203000000004,0
123.719259,275.178571,163.628571,462.05,14.979578,0
120.982699,209.561644,121.438356,461.9726030000001,19.340865,1
113.854167,221.333333,97.666667,504.333333,7.874008,0
148.2175,218.68,95.8,604.0,36.117586,0
142.510417,188.333333,86.833333,450.0,20.087828,0
131.289063,240.708333,109.916667,786.541667,14.696879,0
120.790179,199.428571,94.071429,402.142857,17.66641,0
137.929237,195.529412,81.67647099999999,296.52941200000004,13.537242,0
128.984791,491.515152,498.363636,768.7272730000001,28.168423,0
101.300595,534.809524,398.428571,605.952381,27.311838,0
121.354167,327.416667,238.25,330.5,100.217125,0
114.92436200000002,240.203125,116.84375,602.171875,26.74036,0
124.28906299999998,262.125,122.625,815.25,21.148779,0
115.723636,202.14876,91.92562,475.380165,28.354128000000003,0
143.07766999999998,424.923077,330.923077,460.76923099999993,34.414803000000006,0
130.45614,214.735294,95.955882,494.794118,33.338865000000006,0
138.484849,222.0,99.448276,486.89655199999993,20.283602,0
120.233766,211.779221,95.454545,583.441558,34.538374,0
138.575646,188.308824,78.92647099999999,292.86764700000003,16.814632,0
128.949219,245.25,129.5,507.75,18.659678,0
129.215429,291.976744,160.046512,462.790698,31.720385,0
145.05625,252.8,115.8,801.4,14.548196,0
137.45,228.2,105.9,659.4,20.596116,0
145.535211,202.0,90.0,325.0,18.807669,0
133.558559,208.892857,113.142857,458.3928570000001,29.556652000000003,1
109.853293,244.595238,115.142857,748.928571,13.629367000000002,0
106.837963,193.666667,83.296296,512.37037,34.459137,0
104.712644,224.454546,112.636364,495.454546,16.659447,0
129.09063,233.276423,117.772358,528.691057,34.513665,0
114.434124,214.873684,96.410526,699.778947,22.805661,0
122.310843,192.346154,79.730769,465.923077,49.164619,0
130.34796200000002,245.15,121.15,634.575,29.350937,0
142.272727,205.181818,91.727273,457.181818,15.648515,0
122.462651,340.807692,251.538462,448.807692,17.142459,0
135.12605,209.333333,94.533333,536.466667,38.743602,0
134.527778,211.0,93.222222,486.666667,19.094712,0
134.727848,245.9,129.0,280.3,18.629278,0
132.430929,214.145631,99.097087,609.5631070000001,23.36655,0
126.370618,212.57894700000003,127.947368,546.31579,18.981183,1
110.0,239.571429,131.77551,449.061225,23.221136,0
118.970588,244.0,113.653061,858.2244900000001,29.165258,0
132.137529,182.222222,92.740741,381.037037,35.23186,0
122.797834,202.342857,132.485714,322.28571400000004,15.835378,1
110.457237,231.0,100.0,517.842105,14.784322,0
138.178133,191.411765,83.92156899999999,348.176471,13.638125,0
144.863821,207.258065,95.290323,520.1935480000001,14.384999,0
148.625,221.0,98.142857,663.285714,30.347646,0
71.71875,309.0,223.0,425.0,13.5,0
128.258333,215.266667,92.6,395.333333,34.009803000000005,0
113.963542,195.055556,106.583333,303.72222200000004,24.091582,1
130.69108300000002,237.13559300000003,112.237288,786.40678,23.919993,0
136.448819,204.4375,94.0,665.71875,23.847088,0
106.462963,181.529412,74.88235300000001,271.705882,13.070212,0
127.859048,205.272727,93.818182,716.181818,23.71169,0
105.185431,219.526316,98.684211,693.421053,24.130072,0
140.156951,225.714286,137.28571399999998,622.285714,19.997066,1
130.364173,179.625,76.875,328.875,23.327827,0
150.996296,218.11764700000003,99.705882,735.647059,25.295349,0
123.7,233.7375,109.8375,717.825,9.276575,0
131.38655500000002,185.466667,85.466667,419.666667,13.339998,0
141.354167,230.666667,111.666667,852.333333,18.114604,0
125.610209,214.333333,95.407407,574.888889,20.391908,0
129.967151,256.186441,147.56779699999998,431.889831,10.827368,0
135.677165,199.75,105.208333,453.333333,16.185073000000003,1
103.179688,215.25,98.25,566.25,28.312707,0
125.490628,255.31579,118.701754,814.7192980000001,21.553644,0
131.183246,201.916667,84.25,377.666667,15.711593,0
115.703057,205.206897,85.24137900000001,476.344828,27.14413,0
135.986945,199.0,82.25,423.333333,22.826299,0
132.335953,205.59375,91.40625,625.4375,25.788029,0
130.206502,242.078818,121.113301,609.034483,32.830368,0
145.3625,223.8,104.2,586.6,26.513393,0
117.493056,513.5555559999999,347.444444,386.111111,104.439243,0
127.096429,239.571429,109.4,718.771429,20.810005,0
133.14975800000002,218.961539,96.884615,668.230769,20.427531,0
145.854167,216.333333,93.666667,366.666667,11.308797,0
132.659563,209.39823,104.548673,225.99115,14.277356,0
124.029412,244.0625,117.34375,634.84375,25.845526,0
0.0,328.0,223.0,384.0,0.0,0
121.978927,204.818182,97.181818,535.545455,37.22875,0
133.754261,198.693182,86.147727,549.068182,29.508053000000004,0
112.638691,243.170455,113.215909,586.465909,28.253499,0
