V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
5.0680000000000005;3.8515;0.0;0.0;3.0;0.0;3.0;36.8;1.0;4.0;4.0;0.0;3.576;1.23;10.309;8.0;1.067;1.14;0.0;2.0;0.0;1.216;1.0;0.0;0.0;0.0;2.351;-0.002;0.0;41.43600000000001;1.581;0.0;2.0;4.0;0.0;3.962;3.462;2.0;8.914;0.0;0.0;0;0;V34 > 2.00 AND V20 > 0.00;2;0.9839357429718876;0.0284;1.0;0.04285714285714286
5.164;3.5612;0.0;0.0;0.0;1.0;0.0;26.3;4.0;2.0;0.0;0.0;2.756;1.379;9.874;6.0;0.998;1.153;0.0;0.0;0.0;1.091;0.0;0.0;0.0;0.0;2.136;0.131;0.0;0.0;1.496;0.0;0.0;0.0;2.0;3.278;2.893;0.0;7.268;0.0;0.0;0;0;V1 > 4.44 AND V6 > 0.00 AND V12 <= 0.00;3;0.9726402188782489;0.1147;0.96875;0.16607142857142856
5.3420000000000005;5.7766;4.0;0.0;0.0;1.0;0.0;32.3;4.0;8.0;0.0;-1.429;5.191;4.189;11.504;24.0;0.979;1.135;0.0;0.0;0.0;1.218;0.0;0.0;0.0;0.0;2.338;0.0;0.0;53.149;7.261;0.0;0.0;0.0;0.0;3.663;1.938;0.0;9.972;0.0;0.0;0;0;V1 > 5.11 AND V3 > 1.00;2;0.984181568088033;0.0798;0.9850746268656716;0.11785714285714285
4.807;2.7734;2.0;0.0;0.0;0.0;0.0;26.3;0.0;0.0;4.0;1.008;3.352;0.8809999999999999;9.833;0.0;0.994;1.131;0.0;0.0;0.0;1.334;1.0;0.0;0.0;0.0;2.246;-0.023;0.0;0.0;1.06;0.0;0.0;0.0;0.0;4.093999999999999;2.019;2.0;8.76;0.0;0.0;0;0;V36 > 3.72 AND V3 > 1.00;2;0.9749498997995992;0.1635;0.9716312056737588;0.24464285714285713
4.499;3.0778;0.0;0.0;0.0;0.0;1.0;43.8;0.0;1.0;0.0;0.0;2.99;1.125;9.311;2.0;0.991;1.117;0.0;0.0;0.0;1.253;1.0;0.0;0.0;0.0;2.136;0.045;0.0;0.0;1.481;0.0;1.0;0.0;0.0;3.573;2.146;0.0;7.877999999999999;0.0;0.0;1;1;V15 <= 10.04 AND V39 <= 7.97 AND V34 <= 0.00 AND V1 <= 4.84 AND V37 > 2.11 AND V38 <= 1.00 AND V16 > 0.00 AND V13 <= 3.09;8;0.9698375870069605;0.0608;0.9629629629629629;0.18181818181818182
4.236000000000001;3.3944;0.0;0.0;0.0;0.0;0.0;29.4;2.0;4.0;0.0;-0.271;3.449;2.753;9.528;2.0;1.004;1.147;0.0;0.0;0.0;1.137;0.0;0.0;0.0;0.0;1.985;-0.002;0.0;10.348;5.587999999999999;0.0;0.0;0.0;0.0;3.3510000000000004;2.405;0.0;8.003;0.0;0.0;1;1;V40 <= 0.00 AND V36 <= 3.48 AND V12 <= -0.18;3;0.955177743431221;0.0652;0.9464285714285714;0.1853146853146853
5.379;2.2903;0.0;0.0;0.0;0.0;6.0;60.7;0.0;1.0;0.0;0.134;3.865;0.4629999999999999;10.86;4.0;0.991;1.082;0.0;0.0;0.0;1.355;12.0;0.0;0.0;0.0;2.551;0.0;0.0;12.494000000000002;1.154;0.0;0.0;0.0;0.0;4.038;2.148;0.0;9.074;0.0;0.0;0;0;V36 > 3.99 AND V7 > 3.00;2;0.97997997997998;0.095;0.9879518072289156;0.14642857142857144
3.902;2.6931;2.0;0.0;0.0;0.0;0.0;30.8;2.0;0.0;0.0;0.0;3.401;2.322;8.881;0.0;0.985;1.139;0.0;0.0;0.0;1.241;0.0;0.0;1.0;0.0;1.919;-0.022;0.0;0.0;4.086;0.0;0.0;0.0;0.0;3.547;2.022;0.0;8.443999999999999;0.0;2.0;0;0;V36 > 3.48 AND V3 > 1.00;2;0.974002689376961;0.173;0.9731543624161074;0.25892857142857145
4.517;2.2821;0.0;0.0;3.0;0.0;0.0;25.0;1.0;0.0;0.0;0.0;2.994;1.409;9.391;0.0;0.984;1.166;0.0;0.0;0.0;1.129;1.0;0.0;0.0;0.0;2.149;-0.023;0.0;0.0;2.036;0.0;0.0;6.0;3.0;3.219;1.944;3.0;7.385;0.0;0.0;0;0;V34 > 0.00 AND V38 > 1.00 AND V37 <= 2.11;3;1.0;0.0335;1.0;0.05
5.035;2.2675;0.0;0.0;0.0;0.0;2.0;50.0;0.0;2.0;0.0;-0.271;3.703;0.625;10.385;6.0;0.998;1.104;0.0;0.0;0.0;1.277;2.0;0.0;0.0;0.0;2.3280000000000003;0.0;0.0;11.895;3.0980000000000003;0.0;0.0;0.0;1.0;3.73;2.458;0.0;8.718;0.0;0.0;1;1;V35 <= 1.00 AND V12 <= -0.18 AND V15 <= 10.51 AND V38 <= 0.00 AND V37 <= 2.46;5;1.0;0.0125;1.0;0.03496503496503497
4.789;2.8739;0.0;0.0;0.0;0.0;0.0;30.8;3.0;4.0;0.0;-0.318;3.354;1.425;10.091;6.0;1.019;1.144;0.0;0.0;0.0;1.149;1.0;0.0;0.0;0.0;2.274;0.004;0.0;10.582;2.257;0.0;0.0;0.0;0.0;3.477;2.556;0.0;8.121;0.0;0.0;1;1;V15 > 10.04 AND V36 <= 3.48 AND V12 <= -0.18;3;0.950354609929078;0.0119;0.9166666666666666;0.038461538461538464
4.869;1.767;0.0;1.0;9.0;0.0;5.0;44.4;0.0;4.0;14.0;-0.391;4.435;1.073;11.072;9.0;1.016;1.123;0.0;1.0;0.0;1.261;3.0;0.0;0.0;0.0;2.314;0.0;0.0;33.54;6.465;0.0;4.0;13.0;0.0;3.848;2.576;5.0;9.537;1.0;0.0;0;0;V36 > 3.48 AND V20 > 0.00;2;0.9890350877192983;0.0604;0.9803921568627451;0.08928571428571429
4.77;3.1187;0.0;0.0;1.0;0.0;2.0;41.2;0.0;2.0;2.0;-0.931;3.249;1.185;9.882;4.0;1.024;1.127;0.0;0.0;0.0;1.219;1.0;0.0;0.0;0.0;2.236;0.015;0.0;10.271;1.74;0.0;1.0;2.0;3.0;3.707;3.0;1.0;8.288;0.0;0.0;1;1;V1 <= 4.84 AND V12 <= -0.18 AND V27 <= 2.26 AND V8 > 30.80 AND V16 > 2.00;5;0.9630818619582665;0.048;0.9736842105263158;0.12937062937062938
4.953;2.6126;3.0;0.0;0.0;0.0;6.0;50.0;0.0;2.0;0.0;0.0;4.037;0.732;10.578;6.0;1.043;1.097;0.0;0.0;0.0;1.3219999999999998;2.0;0.0;1.0;0.0;2.346;0.0;0.0;0.0;3.0610000000000004;0.0;6.0;0.0;1.0;4.022;2.5780000000000003;0.0;9.422;0.0;3.0;0;0;V36 > 3.99 AND V33 > 2.00;2;0.9847161572052402;0.0986;0.9879518072289156;0.14642857142857144
4.802;3.0226;0.0;0.0;1.0;0.0;2.0;50.0;0.0;0.0;2.0;0.0;3.174;0.0;9.805;0.0;0.985;1.109;0.0;0.0;0.0;1.359;3.0;0.0;0.0;1.0;2.323;0.013;0.0;0.0;0.95;0.0;0.0;3.0;1.0;3.868;1.981;1.0;8.357000000000001;0.0;0.0;1;1;V6 <= 0.00 AND V39 <= 8.49 AND V17 > 0.98 AND V38 <= 1.00 AND V1 <= 4.84 AND V41 <= 0.00 AND V35 > 0.00 AND V33 <= 0.00 AND V8 > 37.50;9;1.0;0.011;1.0;0.038461538461538464
4.923;3.3133;0.0;0.0;0.0;0.0;2.0;43.8;0.0;3.0;0.0;-1.113;3.261;1.185;9.911;7.0;1.04;1.117;0.0;0.0;0.0;1.207;1.0;0.0;0.0;0.0;2.267;0.015;0.0;10.262;1.5630000000000002;0.0;1.0;0.0;2.0;3.741;3.2;0.0;8.302999999999999;0.0;0.0;1;1;V12 <= -0.18 AND V39 <= 8.49 AND V38 <= 0.00 AND V30 > 0.00 AND V37 > 2.87;5;1.0;0.0401;1.0;0.12237762237762238
4.962;2.3618;0.0;0.0;0.0;0.0;2.0;54.2;0.0;1.0;0.0;0.075;3.579;0.544;10.193;4.0;0.989;1.095;0.0;0.0;0.0;1.3130000000000002;2.0;0.0;0.0;0.0;2.307;-0.001;0.0;11.845999999999998;2.627;0.0;0.0;0.0;0.0;3.755;2.286;0.0;8.63;0.0;0.0;0;0;V39 > 8.49 AND V22 > 1.30 AND V31 > 2.04;3;0.9733009708737864;0.0775;0.9830508474576272;0.10357142857142858
4.814;2.6622;6.0;0.0;0.0;0.0;0.0;33.3;0.0;0.0;0.0;0.0;5.218999999999999;0.76;10.54;0.0;0.999;1.112;0.0;0.0;0.0;1.452;1.0;1.0;0.0;0.0;2.247;0.0;1.0;0.0;1.366;0.0;0.0;0.0;0.0;6.917999999999999;1.861;0.0;13.359000000000002;0.0;6.0;0;0;V36 > 3.72 AND V3 > 1.00;2;0.971191135734072;0.1627;0.9716312056737588;0.24464285714285713
4.912;3.3307;0.0;0.0;0.0;0.0;3.0;42.1;2.0;1.0;0.0;0.0;3.1;0.8809999999999999;9.863;4.0;0.987;1.12;0.0;0.0;0.0;1.271;1.0;0.0;0.0;0.0;2.264;-0.024;0.0;0.0;0.95;0.0;1.0;0.0;1.0;3.728;2.333;0.0;8.118;0.0;0.0;0;0;V36 > 3.72 AND V22 > 1.24 AND V33 > 0.00 AND V9 > 1.00;4;0.9913151364764268;0.0468;1.0;0.06785714285714285
4.562;3.6148;0.0;0.0;0.0;0.0;0.0;25.0;1.0;3.0;0.0;-1.185;2.71;0.918;9.184;2.0;1.053;1.156;0.0;0.0;0.0;1.0659999999999998;0.0;0.0;0.0;0.0;2.0;-0.265;0.0;9.449;1.521;0.0;0.0;0.0;2.0;3.424;4.0;0.0;7.507000000000001;0.0;0.0;1;1;V12 <= -0.18 AND V36 <= 3.48 AND V34 <= 2.00 AND V10 > 2.00 AND V9 <= 2.00;5;0.9776536312849162;0.03;1.0;0.08741258741258741
4.856;3.0549;1.0;0.0;0.0;0.0;3.0;40.9;1.0;3.0;0.0;-0.991;3.613;1.662;10.15;3.0;1.033;1.12;0.0;0.0;0.0;1.234;1.0;0.0;1.0;0.0;2.281;-0.002;0.0;10.2;2.83;0.0;2.0;0.0;1.0;3.904;2.829;0.0;8.804;0.0;1.0;0;0;V36 > 3.48 AND V25 > 0.00;2;0.9717083786724701;0.1461;0.9612403100775194;0.22142857142857142
5.035;2.6068;3.0;0.0;1.0;0.0;6.0;48.0;0.0;3.0;2.0;0.0;4.145;0.954;10.713;8.0;1.064;1.105;0.0;1.0;0.0;1.308;2.0;0.0;1.0;0.0;2.3680000000000003;0.0;0.0;21.048;3.414;0.0;6.0;2.0;0.0;4.11;2.833;1.0;9.572;0.0;3.0;0;0;V36 > 3.72 AND V33 > 2.00;2;0.9755700325732899;0.1139;0.9803921568627451;0.17857142857142858
4.629;3.9373;0.0;0.0;0.0;0.0;0.0;31.3;0.0;1.0;1.0;-0.0559999999999999;2.83;1.379;9.312;3.0;0.998;1.148;0.0;0.0;0.0;1.211;0.0;0.0;0.0;0.0;2.053;0.143;0.0;10.319;1.776;0.0;0.0;1.0;0.0;3.475;2.81;1.0;7.672999999999999;0.0;0.0;0;0;V34 > 0.00 AND V11 > 0.00 AND V35 <= 0.00 AND V1 > 4.44;4;0.9709677419354839;0.0876;0.9625;0.1375
4.522;2.3963;0.0;0.0;3.0;0.0;1.0;36.0;1.0;0.0;2.0;0.0;3.253;1.887;9.535;0.0;0.98;1.14;0.0;0.0;0.0;1.231;1.0;0.0;0.0;0.0;2.157;-0.0069999999999999;0.0;0.0;3.141;0.0;0.0;3.0;3.0;3.555;2.061;2.0;8.005;0.0;0.0;0;0;V34 > 2.00 AND V38 > 1.00 AND V37 <= 2.11;3;1.0;0.028;1.0;0.04285714285714286
4.346;3.6387;0.0;0.0;0.0;0.0;0.0;31.6;0.0;3.0;0.0;-0.41;3.074;1.975;9.16;3.0;1.021;1.142;0.0;0.0;0.0;1.153;0.0;0.0;0.0;0.0;2.0;0.05;0.0;10.291;3.165;0.0;0.0;0.0;0.0;3.424;2.852;0.0;7.785;0.0;0.0;1;1;V39 <= 7.97 AND V36 <= 3.48 AND V12 <= -0.18;3;0.9581881533101045;0.0381;0.9411764705882353;0.11188811188811189
5.284;5.2824;3.0;0.0;0.0;0.0;0.0;26.3;2.0;6.0;0.0;-1.009;4.0280000000000005;2.187;10.651;10.0;1.024;1.131;0.0;0.0;0.0;1.244;0.0;0.0;0.0;0.0;2.314;0.0;0.0;23.28;2.965;0.0;0.0;0.0;0.0;4.823;2.709;0.0;9.752;0.0;0.0;0;0;V36 > 3.99 AND V3 > 1.00;2;0.9714795008912656;0.147;0.9841269841269841;0.22142857142857142
5.416;2.4805;1.0;0.0;3.0;0.0;7.0;51.9;0.0;3.0;3.0;-0.735;4.305;0.73;10.964;11.0;1.031;1.097;0.0;0.0;0.0;1.3090000000000002;6.0;1.0;0.0;0.0;2.551;0.0;1.0;24.769;1.4069999999999998;0.0;3.0;2.0;3.0;6.88;2.724;1.0;11.646;0.0;1.0;0;0;V36 > 3.72 AND V33 > 2.00;2;0.9853528628495339;0.1148;0.9803921568627451;0.17857142857142858
5.299;1.7433;0.0;0.0;6.0;0.0;0.0;33.3;0.0;6.0;12.0;-1.781;3.969;0.61;10.903;12.0;1.044;1.146;0.0;0.0;0.0;1.126;4.0;0.0;0.0;0.0;2.505;0.0;0.0;37.083;1.91;0.0;0.0;3.0;0.0;3.801;2.643;3.0;9.054;0.0;0.0;0;0;V36 > 3.72 AND V11 > 2.00;2;0.9568965517241379;0.1459;0.9666666666666667;0.20714285714285716
3.978;2.9644;0.0;0.0;1.0;0.0;0.0;32.8;1.0;1.0;1.0;0.0;3.799;3.44;9.762;1.0;0.971;1.141;0.0;0.0;0.0;1.207;0.0;0.0;0.0;0.0;1.98;0.0;0.0;9.874;8.527000000000001;0.0;0.0;1.0;0.0;3.359;1.905;1.0;8.252;0.0;0.0;0;0;V34 > 0.00 AND V5 > 0.00 AND V35 <= 0.00 AND V18 <= 1.14;4;0.9786821705426356;0.073;0.9682539682539683;0.10892857142857143
3.95;2.7989;0.0;0.0;0.0;0.0;0.0;31.0;2.0;1.0;0.0;0.0;3.364;2.807;9.296;1.0;0.969;1.143;0.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;1.956;-0.002;0.0;0.0;5.698;0.0;0.0;0.0;1.0;2.9760000000000004;1.857;0.0;7.552;0.0;0.0;1;1;V10 > 0.00 AND V36 <= 3.48 AND V18 > 1.12 AND V1 <= 4.44 AND V34 <= 0.00 AND V16 > 0.00 AND V9 > 1.00;7;0.9795918367346939;0.0384;0.9705882352941176;0.11538461538461539
5.206;3.5794;0.0;0.0;1.0;0.0;0.0;30.6;1.0;3.0;3.0;-0.919;3.965;3.189;10.627;2.0;0.985;1.147;0.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;2.22;0.0;0.0;22.35;8.266;0.0;0.0;4.0;1.0;3.4730000000000003;2.306;2.0;8.611;0.0;0.0;1;1;V14 > 1.71 AND V36 <= 3.48 AND V12 <= -0.18;3;0.9746192893401016;0.038;0.9696969696969697;0.11188811188811189
4.372;3.4629;0.0;0.0;0.0;0.0;0.0;38.5;2.0;0.0;0.0;2.495;3.129;1.922;9.494;0.0;0.964;1.128;0.0;0.0;0.0;1.288;0.0;0.0;0.0;0.0;2.031;-0.023;0.0;0.0;3.412;0.0;0.0;0.0;0.0;3.363;2.033;0.0;7.909;0.0;0.0;1;1;V13 <= 3.43 AND V36 <= 3.48 AND V1 <= 4.44 AND V38 <= 0.00 AND V28 <= 0.00;5;0.954954954954955;0.0431;0.9459459459459459;0.12237762237762238
5.332999999999999;4.7687;0.0;0.0;0.0;2.0;0.0;25.6;6.0;7.0;0.0;0.0;3.66;2.027;10.771;24.0;1.026;1.155;0.0;0.0;0.0;1.068;0.0;0.0;0.0;0.0;2.303;0.0;0.0;0.0;3.918;0.0;0.0;0.0;6.0;3.394;3.176;0.0;8.181000000000001;0.0;0.0;0;0;V30 <= 0.00 AND V1 > 5.11 AND V15 > 10.51 AND V6 > 0.00;4;0.9747292418772563;0.0529;0.9787234042553191;0.08214285714285714
5.31;2.3715;0.0;0.0;0.0;0.0;4.0;58.3;0.0;2.0;0.0;-0.128;3.745;0.625;10.681;8.0;1.008;1.087;0.0;0.0;0.0;1.3119999999999998;6.0;0.0;0.0;0.0;2.499;0.0;0.0;24.203000000000003;1.262;0.0;0.0;0.0;0.0;3.942;2.5;0.0;8.901;0.0;0.0;1;1;V40 <= 0.00 AND V33 <= 0.00 AND V10 > 0.00 AND V6 <= 0.00 AND V38 <= 0.00 AND V34 <= 2.00 AND V3 <= 0.00 AND V30 > 0.00 AND V11 <= 0.00 AND V13 <= 3.82 AND V5 <= 1.00 AND V36 <= 3.99 AND V37 > 2.46 AND V9 <= 2.00 AND V41 <= 0.00 AND V20 <= 0.00 AND V32 <= 0.00 AND V35 <= 1.00 AND V12 > -0.18;19;0.9779735682819384;0.0219;1.0;0.06993006993006994
4.953;1.9231;0.0;0.0;4.0;0.0;4.0;38.9;2.0;0.0;6.0;0.0;4.176;2.296;10.707;0.0;0.967;1.128;0.0;0.0;0.0;1.265;2.0;0.0;0.0;1.0;2.343;0.0;0.0;0.0;6.238;0.0;2.0;4.0;1.0;3.732;1.73;1.0;8.931000000000001;0.0;0.0;0;0;V7 > 3.00 AND V26 > 0.00;2;0.95;0.0171;1.0;0.026785714285714284
5.259;4.7145;1.0;0.0;0.0;0.0;0.0;23.1;3.0;4.0;0.0;0.0;3.375;1.868;10.091;9.0;1.014;1.149;0.0;0.0;0.0;1.165;0.0;0.0;0.0;0.0;2.236;0.015;0.0;11.347;1.836;0.0;0.0;0.0;0.0;4.415;2.619;0.0;9.008;0.0;0.0;0;0;V36 > 3.99 AND V3 > 0.00 AND V37 <= 2.87;3;0.9519101123595506;0.1652;0.9708029197080292;0.2375
3.732;2.3783;1.0;0.0;0.0;0.0;0.0;29.4;2.0;0.0;0.0;0.0;3.605;1.585;8.16;0.0;0.972;1.137;0.0;0.0;0.0;1.297;0.0;1.0;0.0;0.0;1.802;-0.187;1.0;0.0;2.488;0.0;0.0;0.0;0.0;6.8660000000000005;1.7919999999999998;0.0;11.564;0.0;1.0;0;0;V36 > 3.99 AND V41 > 0.00;2;0.9604047514298284;0.153;0.9692307692307692;0.225
4.596;3.2349;2.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;0.0;0.0;3.373;0.875;9.54;0.0;1.025;1.094;0.0;0.0;0.0;1.3769999999999998;1.0;0.0;1.0;0.0;2.175;0.045;0.0;0.0;1.069;0.0;2.0;0.0;0.0;3.973;2.444;0.0;8.792;0.0;2.0;0;0;V36 > 3.72 AND V3 > 1.00;2;0.9737654320987654;0.1617;0.9716312056737588;0.24464285714285713
4.828;3.3386;0.0;0.0;0.0;0.0;2.0;40.0;0.0;2.0;0.0;0.0;3.2030000000000003;1.261;9.749;4.0;1.004;1.125;0.0;0.0;0.0;1.219;1.0;0.0;0.0;0.0;2.247;0.0139999999999999;0.0;0.0;1.436;0.0;2.0;0.0;0.0;3.677;2.233;0.0;8.113999999999999;0.0;0.0;1;1;V37 > 2.11 AND V22 <= 1.24 AND V1 <= 4.84 AND V38 <= 1.00 AND V11 <= 0.00 AND V2 > 2.52 AND V16 > 2.00;7;0.9693877551020408;0.061;0.9423076923076923;0.17132867132867133
4.343;3.9399;0.0;0.0;0.0;0.0;0.0;33.3;0.0;4.0;0.0;-2.514;3.047;1.5;9.309;4.0;1.09;1.139;0.0;0.0;0.0;1.108;0.0;0.0;0.0;0.0;2.0;-0.0969999999999999;0.0;19.107;2.682;0.0;0.0;0.0;2.0;3.519;4.167;0.0;8.016;0.0;0.0;1;1;V30 > 12.31 AND V1 <= 4.44 AND V22 <= 1.24 AND V38 <= 0.00 AND V35 > 1.00;5;1.0;0.0074;1.0;0.024475524475524476
4.923;3.5053;0.0;0.0;1.0;0.0;2.0;41.2;1.0;2.0;3.0;0.0;3.278;1.185;9.911;4.0;1.024;1.127;0.0;1.0;0.0;1.254;1.0;0.0;0.0;0.0;2.267;0.015;0.0;20.455;1.5630000000000002;0.0;1.0;2.0;0.0;3.854;2.9330000000000003;1.0;8.499;0.0;0.0;0;0;V36 > 3.72 AND V20 > 0.00;2;0.9824902723735408;0.058;0.9803921568627451;0.08928571428571429
4.414;2.1543;0.0;0.0;1.0;0.0;0.0;30.0;0.0;0.0;2.0;0.0;2.736;0.802;9.183;0.0;0.97;1.149;0.0;0.0;0.0;1.165;1.0;0.0;0.0;0.0;2.101;-0.064;0.0;0.0;0.975;0.0;0.0;2.0;2.0;3.143;1.833;1.0;7.082999999999999;0.0;0.0;1;1;V1 <= 4.84 AND V36 <= 3.48 AND V39 <= 9.01 AND V27 <= 2.26 AND V34 <= 2.00 AND V3 <= 0.00 AND V15 <= 9.49 AND V13 <= 3.09 AND V38 <= 1.00 AND V35 > 0.00 AND V31 <= 2.04 AND V9 <= 1.00;12;0.9955156950672646;0.0235;1.0;0.06643356643356643
4.414;3.2230000000000003;0.0;0.0;1.0;0.0;0.0;38.5;0.0;0.0;2.0;0.0;2.883;0.802;9.183;0.0;0.998;1.141;0.0;0.0;0.0;1.256;1.0;0.0;0.0;0.0;2.101;-0.081;0.0;0.0;0.975;0.0;1.0;4.0;2.0;3.5810000000000004;2.381;2.0;7.834;0.0;0.0;0;0;V36 > 3.48 AND V38 > 1.00 AND V14 <= 0.88;3;1.0;0.0549;1.0;0.08035714285714286
4.97;3.567;3.0;0.0;0.0;0.0;4.0;46.2;0.0;1.0;0.0;0.0;3.66;0.861;10.06;2.0;1.073;1.099;0.0;0.0;0.0;1.334;1.0;0.0;1.0;0.0;2.307;0.015;0.0;0.0;0.962;0.0;4.0;0.0;1.0;4.106;2.9;0.0;9.154;0.0;3.0;1;1;V2 > 3.42 AND V37 > 2.87 AND V38 <= 0.00 AND V1 <= 5.11 AND V35 > 0.00 AND V12 > -0.18;6;0.9766899766899767;0.0084;0.875;0.024475524475524476
5.377000000000001;3.3527;0.0;0.0;0.0;1.0;3.0;37.9;3.0;2.0;0.0;0.0;3.437;1.23;10.559;5.0;0.99;1.129;0.0;0.0;0.0;1.23;1.0;0.0;0.0;0.0;2.375;-0.002;0.0;0.0;1.809;0.0;2.0;0.0;1.0;3.774;2.2880000000000003;0.0;8.414;0.0;0.0;0;0;V36 > 3.72 AND V6 > 0.00 AND V33 > 0.00;3;1.0;0.0331;1.0;0.05178571428571429
5.492999999999999;2.0841;0.0;0.0;12.0;6.0;12.0;38.1;18.0;6.0;15.0;-2.283;4.908;0.97;12.308;24.0;0.988;1.131;0.0;0.0;0.0;1.248;4.0;0.0;0.0;0.0;2.525;0.0;0.0;44.045;3.898;0.0;3.0;3.0;3.0;3.918;2.281;3.0;9.972;0.0;0.0;0;0;V36 > 3.72 AND V33 > 2.00;2;0.979565772669221;0.1242;0.9803921568627451;0.17857142857142858
5.051;1.6237;4.0;2.0;16.0;0.0;14.0;41.9;2.0;8.0;20.0;-2.695;5.032;0.964;11.786;14.0;1.032;1.124;0.0;0.0;0.0;1.265;4.0;0.0;1.0;0.0;2.399;0.0;0.0;50.918;9.592;0.0;12.0;18.0;2.0;4.016;2.595;6.0;10.274;0.0;4.0;0;0;V36 > 3.48 AND V3 > 1.00;2;0.9801587301587301;0.1713;0.9731543624161074;0.25892857142857145
3.618;3.4245;0.0;0.0;0.0;0.0;0.0;44.4;0.0;1.0;0.0;0.0;2.593;0.0;8.412;0.0;1.011;1.116;0.0;0.0;0.0;1.332;1.0;0.0;0.0;0.0;2.0;-0.237;0.0;0.0;0.579;0.0;0.0;0.0;0.0;3.526;2.3;0.0;7.6;0.0;0.0;0;0;V36 > 3.48 AND V22 > 1.30 AND V17 > 1.00;3;0.9770444763271162;0.1227;0.9727272727272728;0.19107142857142856
4.977;2.0833;0.0;0.0;0.0;0.0;0.0;31.0;1.0;6.0;0.0;-0.3429999999999999;3.988;3.337;10.606;9.0;1.0;1.143;0.0;0.0;0.0;1.142;1.0;0.0;0.0;0.0;2.361;0.0;0.0;11.629;7.693;0.0;0.0;0.0;3.0;3.497;2.458;0.0;8.579;0.0;0.0;1;1;V12 <= -0.18 AND V22 <= 1.18 AND V18 <= 1.14 AND V6 <= 0.00 AND V14 > 1.71 AND V36 <= 3.72 AND V38 <= 0.00;7;0.9637681159420289;0.0264;1.0;0.02097902097902098
4.414;3.2871;1.0;0.0;0.0;0.0;0.0;45.5;0.0;0.0;1.0;0.0;3.11;0.802;9.183;0.0;1.018;1.116;0.0;0.0;0.0;1.3230000000000002;1.0;0.0;1.0;0.0;2.101;-0.081;0.0;0.0;0.975;0.0;0.0;2.0;0.0;3.867;2.397;1.0;8.386000000000001;0.0;1.0;0;0;V36 > 3.72 AND V25 > 0.00;2;0.9688622754491018;0.1395;0.9831932773109243;0.20892857142857144
5.115;1.9359;0.0;0.0;6.0;0.0;4.0;53.3;0.0;2.0;6.0;0.355;3.962;0.5479999999999999;10.947;6.0;1.013;1.103;0.0;0.0;0.0;1.3;6.0;0.0;0.0;0.0;2.529;0.0;0.0;24.736;2.583;0.0;2.0;8.0;2.0;3.945;2.417;2.0;9.123;0.0;0.0;0;0;V34 > 0.00 AND V7 > 3.00;2;0.978161965423112;0.087;1.0;0.13392857142857142
5.318;3.1083;0.0;0.0;0.0;1.0;2.0;40.0;3.0;1.0;0.0;0.0;3.272;1.16;10.388;2.0;0.981;1.125;0.0;0.0;0.0;1.263;1.0;0.0;0.0;0.0;2.318;-0.0069999999999999;0.0;0.0;1.7819999999999998;0.0;1.0;0.0;1.0;3.702;2.235;0.0;8.244;0.0;0.0;0;0;V36 > 3.48 AND V6 > 0.00 AND V33 > 0.00;3;1.0;0.0345;1.0;0.055357142857142855
4.382;3.2243;0.0;0.0;0.0;0.0;0.0;33.3;2.0;2.0;0.0;-0.013;3.935;3.554;10.06;4.0;0.973;1.138;0.0;0.0;0.0;1.203;0.0;0.0;0.0;0.0;2.051;0.0;0.0;11.42;9.36;0.0;0.0;0.0;0.0;3.366;1.903;0.0;8.397;0.0;0.0;1;1;V1 <= 4.44 AND V36 <= 3.48 AND V30 > 0.00 AND V38 <= 0.00 AND V27 <= 2.10;5;0.9753914988814317;0.0575;0.9791666666666666;0.16433566433566432
4.842;3.1241;0.0;0.0;0.0;0.0;2.0;44.4;0.0;4.0;0.0;-2.126;3.451;1.258;10.136;8.0;1.053;1.116;0.0;0.0;0.0;1.194;1.0;0.0;0.0;0.0;2.278;0.005;0.0;20.669;2.113;0.0;0.0;0.0;2.0;3.753;3.389;0.0;8.529;0.0;0.0;1;1;V8 > 37.50 AND V12 <= -0.18 AND V15 <= 10.51 AND V10 > 3.00 AND V30 > 0.00 AND V22 <= 1.24 AND V11 <= 0.00 AND V1 <= 5.11 AND V17 > 1.03;9;0.9686411149825784;0.0063;1.0;0.02097902097902098
4.303;3.1413;0.0;0.0;0.0;0.0;0.0;23.5;2.0;1.0;0.0;0.0;2.587;1.459;8.815;2.0;0.991;1.164;0.0;0.0;0.0;1.072;0.0;0.0;0.0;0.0;1.932;-0.222;0.0;0.0;1.745;0.0;0.0;2.0;1.0;3.128;2.5;1.0;6.959;0.0;0.0;0;0;V8 <= 30.80 AND V34 > 0.00 AND V12 > -0.18 AND V2 > 3.05 AND V35 <= 1.00 AND V22 <= 1.18;6;1.0;0.006;1.0;0.010714285714285714
