top_left_square_b;top_left_square_o;top_left_square_x;top_middle_square_b;top_middle_square_o;top_middle_square_x;top_right_square_b;top_right_square_o;top_right_square_x;middle_left_square_b;middle_left_square_o;middle_left_square_x;middle_middle_square_b;middle_middle_square_o;middle_middle_square_x;middle_right_square_b;middle_right_square_o;middle_right_square_x;bottom_left_square_b;bottom_left_square_o;bottom_left_square_x;bottom_middle_square_b;bottom_middle_square_o;bottom_middle_square_x;bottom_right_square_b;bottom_right_square_o;bottom_right_square_x;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_o <= 0.00;3;0.9553571428571429;0.105;0.8928571428571429;0.146484375
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND bottom_right_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.081;1.0;0.126953125
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.9577039274924471;0.1758;0.8591549295774648;0.23828125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND bottom_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.0856;1.0;0.130859375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND middle_left_square_b > 0.00 AND top_middle_square_x > 0.00;3;0.9849624060150376;0.023;0.85;0.033203125
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_o <= 0.00 AND middle_left_square_b > 0.00;3;0.96875;0.0671;0.9056603773584906;0.09375
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00 AND bottom_right_square_x > 0.00;3;1.0;0.0921;1.0;0.142578125
0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00;3;0.9719887955182073;0.1513;0.9;0.2109375
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.9607250755287009;0.1852;0.8591549295774648;0.23828125
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9596412556053812;0.1788;0.8666666666666667;0.228515625
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND middle_left_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.0371;1.0;0.11328125
0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;bottom_left_square_x > 0.00 AND top_left_square_x > 0.00;2;0.952076677316294;0.1725;0.823076923076923;0.208984375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.961864406779661;0.1796;0.8666666666666667;0.228515625
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.9634146341463414;0.1776;0.8591549295774648;0.23828125
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_x > 0.00;2;0.9598765432098766;0.1849;0.8571428571428571;0.234375
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_x > 0.00;2;0.9529411764705882;0.1851;0.8571428571428571;0.234375
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;top_right_square_x > 0.00 AND bottom_right_square_x > 0.00 AND middle_right_square_x > 0.00;3;1.0;0.0807;1.0;0.125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;bottom_left_square_x > 0.00 AND top_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.083;1.0;0.130859375
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_right_square_x > 0.00 AND top_left_square_b > 0.00;3;1.0;0.0352;1.0;0.060546875
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_x <= 0.00 AND top_right_square_x <= 0.00;3;1.0;0.0742;1.0;0.22265625
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;1;bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00 AND top_middle_square_x > 0.00;3;0.9812206572769953;0.0231;0.8333333333333334;0.029296875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00 AND top_right_square_x > 0.00;3;1.0;0.0855;1.0;0.134765625
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND top_right_square_x > 0.00 AND middle_right_square_x > 0.00;3;1.0;0.0873;1.0;0.125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.953405017921147;0.1776;0.8666666666666667;0.228515625
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0795;1.0;0.126953125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00 AND top_middle_square_x <= 0.00;3;0.9712230215827338;0.0373;0.6774193548387096;0.08203125
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND top_right_square_x > 0.00 AND middle_right_square_x > 0.00;3;1.0;0.0793;1.0;0.125
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_middle_square_o > 0.00 AND top_middle_square_o > 0.00;3;1.0;0.0407;1.0;0.12109375
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND bottom_right_square_x <= 0.00;3;1.0;0.0793;1.0;0.2421875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_right_square_x <= 0.00 AND top_left_square_b > 0.00;3;1.0;0.0164;1.0;0.0546875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND bottom_right_square_b > 0.00;3;1.0;0.0427;1.0;0.0703125
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;bottom_left_square_x > 0.00 AND top_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.0845;1.0;0.130859375
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00 AND top_right_square_x <= 0.00;3;1.0;0.0526;1.0;0.1640625
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_o > 0.00 AND bottom_right_square_x <= 0.00;3;1.0;0.0658;1.0;0.19140625
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_o <= 0.00;2;0.962457337883959;0.2854;0.8687782805429864;0.375
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_o <= 0.00;2;0.9703389830508474;0.2808;0.867579908675799;0.37109375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND top_right_square_x > 0.00;3;0.984313725490196;0.092;0.9285714285714286;0.126953125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_x > 0.00 AND bottom_left_square_o <= 0.00;3;1.0;0.1179;1.0;0.169921875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND bottom_left_square_o <= 0.00 AND bottom_middle_square_x > 0.00;3;0.9748427672955975;0.1064;0.8735632183908046;0.1484375
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9646464646464646;0.1704;0.8666666666666667;0.228515625
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND middle_middle_square_o <= 0.00;2;0.9536231884057971;0.2662;0.8495145631067961;0.341796875
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND bottom_left_square_x > 0.00 AND middle_left_square_x > 0.00;3;1.0;0.083;1.0;0.130859375
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00 AND bottom_right_square_o <= 0.00;3;1.0;0.1154;1.0;0.177734375
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9616724738675958;0.1733;0.8666666666666667;0.228515625
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;top_right_square_x > 0.00 AND bottom_right_square_x > 0.00;2;0.952020202020202;0.1673;0.7878787878787878;0.203125
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND bottom_left_square_x > 0.00;2;0.9603174603174603;0.1677;0.8666666666666667;0.228515625
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9584775086505191;0.1796;0.8857142857142857;0.2421875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.9636363636363636;0.2927;0.8772727272727273;0.376953125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9621451104100947;0.1861;0.8857142857142857;0.2421875
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND middle_left_square_b > 0.00 AND top_middle_square_x > 0.00;3;0.9598540145985401;0.0467;0.8857142857142857;0.060546875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.027;0.85;0.033203125
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_left_square_o > 0.00 AND middle_middle_square_x <= 0.00 AND bottom_right_square_o > 0.00;3;0.9568106312292359;0.0413;0.7352941176470589;0.09765625
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;top_right_square_o > 0.00 AND bottom_right_square_o > 0.00 AND middle_right_square_o > 0.00;3;1.0;0.037;1.0;0.11328125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_o <= 0.00 AND bottom_left_square_o <= 0.00;3;1.0;0.1626;1.0;0.2421875
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00;2;0.953125;0.2824;0.8772727272727273;0.376953125
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND bottom_right_square_x > 0.00 AND bottom_middle_square_x > 0.00;3;1.0;0.0821;1.0;0.126953125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9536679536679536;0.177;0.8857142857142857;0.2421875
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0856;1.0;0.123046875
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_o <= 0.00;2;0.9591078066914498;0.2899;0.867579908675799;0.37109375
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND top_right_square_x > 0.00 AND middle_right_square_x > 0.00;3;1.0;0.0802;1.0;0.125
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;top_left_square_x > 0.00 AND top_right_square_x > 0.00 AND top_middle_square_x > 0.00;3;1.0;0.0824;1.0;0.123046875
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND top_left_square_o <= 0.00;3;1.0;0.1496;1.0;0.2265625
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_middle_square_x > 0.00;2;0.9552715654952076;0.1633;0.8267716535433071;0.205078125
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;top_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND top_middle_square_o > 0.00;3;0.9666666666666667;0.1032;0.9411764705882353;0.15625
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND middle_left_square_x > 0.00;2;0.9635627530364372;0.1651;0.8153846153846154;0.20703125
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;bottom_left_square_o > 0.00 AND top_right_square_o > 0.00 AND top_left_square_o > 0.00;3;0.9683098591549296;0.0215;0.5882352941176471;0.0390625
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND middle_left_square_o > 0.00;3;0.9811320754716981;0.1073;0.9390243902439024;0.150390625
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_o > 0.00;2;0.9680851063829787;0.1084;0.6585365853658537;0.2109375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00 AND bottom_right_square_o <= 0.00;3;1.0;0.1513;1.0;0.24609375
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_right_square_o <= 0.00 AND bottom_left_square_o <= 0.00;3;1.0;0.1678;1.0;0.2421875
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_x > 0.00;2;0.9794871794871794;0.1852;0.8857142857142857;0.2421875
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;top_right_square_x > 0.00 AND middle_middle_square_o <= 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.102;1.0;0.158203125
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_x > 0.00 AND top_right_square_o <= 0.00;3;1.0;0.1467;1.0;0.22265625
1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_x > 0.00 AND top_left_square_o <= 0.00 AND bottom_right_square_o <= 0.00;3;1.0;0.1646;1.0;0.24609375
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;top_right_square_o > 0.00 AND top_left_square_o > 0.00 AND top_middle_square_o > 0.00;3;1.0;0.0416;1.0;0.12109375
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_o > 0.00;2;0.9537953795379538;0.1033;0.6753246753246753;0.203125
