a2;a3;a8;a11;a14;a15;a1_a;a1_b;a4_l;a4_u;a4_y;a5_g;a5_gg;a5_p;a6_aa;a6_c;a6_cc;a6_d;a6_e;a6_ff;a6_i;a6_j;a6_k;a6_m;a6_q;a6_r;a6_w;a6_x;a7_bb;a7_dd;a7_ff;a7_h;a7_j;a7_n;a7_o;a7_v;a7_z;a9_f;a9_t;a10_f;a10_t;a12_f;a12_t;a13_g;a13_p;a13_s;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
22.83;3.0;1.29;1.0;260.0;800.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 0.00;3;0.9822412737293326;0.1633;0.978021978021978;0.3739495798319328
33.08;1.625;0.54;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a14 <= 80.00;3;0.9824120603015075;0.1041;0.9830508474576272;0.18354430379746836
28.46;10.5;6.5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a14 <= 80.00 AND a9_f <= 0.00 AND a6_x > 0.00;3;1.0;0.0121;1.0;0.029411764705882353
39.42;1.71;0.165;0.0;400.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_m > 0.00;3;1.0;0.0288;1.0;0.05379746835443038
80.25;5.5;0.54;0.0;0.0;340.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a10_f > 0.00 AND 0.17 < a8 <= 1.00 AND a2 > 28.46 AND a1_b > 0.00;5;1.0;0.0431;1.0;0.07911392405063292
36.33;2.125;0.085;1.0;50.0;1187.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a6_w > 0.00;3;0.9987745098039216;0.0252;1.0;0.058823529411764705
31.25;3.75;0.625;9.0;181.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a11 > 3.00 AND a9_t > 0.00 AND a6_cc > 0.00;3;0.9741935483870968;0.0181;1.0;0.0546218487394958
57.42;8.5;7.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a14 <= 80.00 AND a9_f <= 0.00 AND a10_t > 0.00 AND a8 > 1.00;4;0.9769585253456221;0.1016;0.9655172413793104;0.23529411764705882
39.58;13.915;8.625;6.0;70.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a14 <= 80.00 AND a11 > 3.00 AND a2 > 37.50;3;1.0;0.0502;1.0;0.12605042016806722
29.67;1.415;0.75;1.0;240.0;100.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 5.00 AND a9_f <= 0.00 AND a10_f <= 0.00 AND a7_h > 0.00;4;0.9633867276887872;0.0705;0.925;0.15546218487394958
44.25;0.5;10.75;0.0;400.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;a6_cc <= 0.00 AND a11 <= 0.00 AND a3 <= 2.75 AND a6_m > 0.00;4;1.0;0.0203;1.0;0.04113924050632911
32.33;0.54;0.04;0.0;440.0;11177.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a6_cc > 0.00;3;0.9911971830985915;0.0137;1.0;0.04201680672268908
39.5;4.25;6.5;16.0;117.0;1210.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9975097829953753;0.1229;0.9855072463768116;0.2857142857142857
42.25;1.75;0.0;0.0;150.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a5_p > 0.00;3;0.9755932203389831;0.1505;0.9764705882352941;0.2626582278481013
36.0;1.0;2.0;11.0;0.0;456.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9974035608308606;0.1262;0.9855072463768116;0.2857142857142857
29.92;1.835;4.335;0.0;260.0;200.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 5.00 AND a9_f <= 0.00 AND a7_h > 0.00 AND a12_t <= 0.00;4;0.9566854990583804;0.0507;0.9642857142857143;0.1134453781512605
37.33;2.5;0.21;0.0;260.0;246.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_i > 0.00;3;0.9714828897338403;0.0569;0.96875;0.0981012658227848
22.83;2.29;2.29;7.0;140.0;2384.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9989350372736954;0.1171;0.9855072463768116;0.2857142857142857
18.42;9.25;1.21;4.0;60.0;540.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9958091553836235;0.1273;0.9855072463768116;0.2857142857142857
17.08;0.085;0.04;0.0;140.0;722.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9754838709677419;0.0934;0.9814814814814815;0.16772151898734178
22.5;11.5;1.5;0.0;0.0;4000.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_m > 0.00;3;1.0;0.0268;1.0;0.05379746835443038
43.25;25.21;0.21;1.0;760.0;90.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a8 <= 1.00 AND 0.00 < a15 <= 400.00 AND a3 > 1.03 AND a12_f > 0.00;5;0.9746031746031746;0.0862;0.9583333333333334;0.14556962025316456
17.08;0.25;0.335;4.0;160.0;8.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a11 > 3.00;3;1.0;0.0177;1.0;0.03164556962025317
26.67;1.75;1.0;5.0;160.0;5777.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.998046875;0.1244;0.9855072463768116;0.2857142857142857
26.08;8.665;1.415;0.0;160.0;150.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 0.00 AND a9_f <= 0.00 AND a8 > 1.00 AND a4_u > 0.00;4;0.9503394069310468;0.1819;0.9514563106796117;0.4117647058823529
20.0;7.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a14 <= 80.00;3;0.9867310012062727;0.1064;0.9830508474576272;0.18354430379746836
25.67;3.25;2.29;1.0;416.0;21.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9837092731829574;0.0951;0.9814814814814815;0.16772151898734178
28.46;3.5;3.0;0.0;300.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a10_t <= 0.00 AND a6_d > 0.00 AND a15 <= 5.00 AND a11 <= 0.00 AND a7_v > 0.00 AND a2 <= 28.46;7;0.9558823529411765;0.0097;1.0;0.0189873417721519
27.33;1.665;0.0;0.0;340.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00;2;0.9502719502719502;0.4864;0.9444444444444444;0.8069620253164557
27.83;1.5;2.25;1.0;100.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a10_t > 0.00;3;0.9762931034482759;0.1019;0.9649122807017544;0.17405063291139242
29.75;0.665;0.25;0.0;300.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_w > 0.00;3;0.9656862745098039;0.0438;0.9615384615384616;0.07911392405063292
21.5;9.75;0.25;0.0;140.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f <= 1.00 AND a10_t <= 0.00 AND a2 <= 22.73 AND a14 > 80.00 AND a8 <= 1.00 AND a5_gg <= 0.00;6;0.9602272727272727;0.0916;0.9423076923076923;0.1550632911392405
27.42;14.5;3.085;1.0;120.0;11.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 0.00 AND a6_x > 0.00 AND a10_f <= 0.00;3;1.0;0.0198;1.0;0.05042016806722689
36.67;4.415;0.25;10.0;320.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a11 > 3.00 AND a9_t > 0.00 AND a10_f <= 0.00;3;0.9530828689555995;0.1999;0.956140350877193;0.4579831932773109
20.83;0.5;1.0;0.0;260.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a7_dd > 0.00;3;0.9942528735632183;0.0077;1.0;0.015822784810126583
58.42;21.0;10.0;13.0;0.0;6700.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9992404101785036;0.127;0.9855072463768116;0.2857142857142857
36.17;0.42;0.29;0.0;309.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a5_p > 0.00;3;0.9756775538568451;0.1489;0.9764705882352941;0.2626582278481013
32.33;2.5;1.25;0.0;280.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9793689320388349;0.0932;0.9814814814814815;0.16772151898734178
19.0;1.75;2.335;0.0;112.0;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9789915966386554;0.0977;0.9814814814814815;0.16772151898734178
24.33;2.5;4.5;0.0;200.0;456.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a5_p > 0.00;3;0.972972972972973;0.1514;0.9764705882352941;0.2626582278481013
33.58;2.75;4.25;6.0;204.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0;0;a11 > 3.00 AND a9_t > 0.00 AND a10_t > 0.00;3;0.9502818035426731;0.1979;0.956140350877193;0.4579831932773109
32.25;1.5;0.25;0.0;372.0;122.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9873417721518988;0.0972;0.9814814814814815;0.16772151898734178
30.17;1.085;0.04;0.0;170.0;179.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_c > 0.00;3;0.9840637450199203;0.0928;0.9814814814814815;0.16772151898734178
36.75;5.125;5.0;0.0;0.0;4000.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a6_e > 0.00;3;1.0;0.0069;1.0;0.02100840336134454
27.67;2.04;0.25;0.0;180.0;50.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a1_a > 0.00;3;0.964633068081344;0.1366;0.9615384615384616;0.23734177215189872
39.17;2.5;10.0;0.0;200.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a7_h > 0.00;3;0.9786324786324786;0.0537;0.967741935483871;0.0949367088607595
42.5;4.915;3.165;0.0;52.0;1442.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a6_w > 0.00;3;0.996319018404908;0.0223;1.0;0.058823529411764705
47.75;8.0;7.875;6.0;0.0;1260.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a15 > 400.00 AND a9_t > 0.00 AND a11 > 3.00;3;0.9965583173996176;0.1212;0.9855072463768116;0.2857142857142857
57.58;2.0;6.5;1.0;0.0;10.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a7_ff > 0.00;3;1.0;0.0579;1.0;0.11075949367088607
65.42;11.0;20.0;7.0;22.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a11 > 3.00 AND a9_t > 0.00 AND a10_f <= 0.00;3;0.9548325963360708;0.2008;0.956140350877193;0.4579831932773109
26.17;12.5;1.25;0.0;0.0;17.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a14 <= 80.00;3;0.9850746268656716;0.1036;0.9830508474576272;0.18354430379746836
41.58;1.04;0.665;0.0;240.0;237.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;a9_f > 0.00 AND a9_t <= 0.00 AND a6_aa > 0.00;3;1.0;0.0355;1.0;0.06962025316455696
76.75;22.29;12.75;1.0;0.0;109.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0;0;a14 <= 80.00 AND a9_f <= 0.00 AND a7_z > 0.00;3;1.0;0.0086;1.0;0.025210084033613446
